id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
130516,additive inverse,نظير جمعي,inverse additif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130516,,,True,True
130517,adherent point,نقطة ملاصقة,point adhérent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130517,,,True,True
130518,adhesion,تلاصق,adhérence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130518,,,True,True
130519,adjacent,مجاور,adjacent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130519,,,True,True
130520,adjacent angles,زوايا متجاورة,angles adjacents,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130520,,,True,True
130521,adjacent side,ضلع مجاور,côté adjacent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130521,,,True,True
130522,adjustment of errors,تدارك الأخطاء,compensation des erreurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130522,,,True,True
133879,aerolith,حجر سماوي، حجر نيزكي,aérolithe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133879,,,True,True
130523,affine function,دالة تآلفية,fonction affine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130523,,,True,True
130524,affine geometry,هندسة تآلفية,géométrie affine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130524,,,True,True
130525,aggregation of terms,تجميع الحدود,assemblage des termes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130525,,,True,True
133880,air glow,وهج هوائي,lueur atmosphérique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133880,,,True,True
133885,al-ridf,ردف (ال...),al-ridfe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133885,,,True,True
133881,albedo,عاكسية,albedo,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133881,,,True,True
133882,aldebaran,دبران (ال...),aldébaran,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133882,,,True,True
130526,aleatory,عشوائي,aléatoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130526,,,True,True
130528,algebra,جبر (ال..),algèbre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130528,,,True,True
130529,algebra of events,جبر الأحداث,algèbre des évènements,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130529,,,True,True
130530,algebra of logic,جبر المنطق,algèbre de la logique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130530,,,True,True
130531,algebra of matrices,جبر المصفوفات,algèbre des matrices,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130531,,,True,True
130532,algebra of propositions,جبر القضايا,algèbre des propositions,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130532,,,True,True
130533,algebra of sets,جبر المجموعات,algèbre des ensembles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130533,,,True,True
130534,algebraic,جبري,algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130534,,,True,True
130535,algebraic addition,جمع جبري,addition algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130535,,,True,True
130536,algebraic curve,منحنٍ جبري,courbe algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130536,,,True,True
130537,algebraic division,قسمة جبرية,division algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130537,,,True,True
130538,algebraic equation,معادلة جبرية,équation algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130538,,,True,True
130539,algebraic expression,عبارة جبرية,expression algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130539,,,True,True
130540,algebraic function,دالة جبرية,fonction algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130540,,,True,True
130541,algebraic geometry,هندية جبرية,géométrie algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130541,,,True,True
130542,algebraic measure of a vector,قياس جبري لمتّجِه,mesure algébrique d'un vecteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130542,,,True,True
130543,algebraic number,عدد جبري,nombre algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130543,,,True,True
130544,algebraic operation,عملية جبرية,opération algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130544,,,True,True
130545,algebraic series,متسلسلة جبرية,série algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130545,,,True,True
130546,algebraic solution of equations,حل جبري للمعادلات,solution algébrique des équations,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130546,,,True,True
130547,algebraic structure,بِنيَة جبرية,structure algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130547,,,True,True
130548,algebraic topology,طبولوجيا جبرية,topologie algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130548,,,True,True
130549,algebraic value,قِيمة جبرية,valeur algébrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130549,,,True,True
130550,algebraically closed,مغلق جبريا,clos algébriquement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130550,,,True,True
130551,algebraist,عاِلم الجبر,algébriste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130551,,,True,True
133883,algol,غول (ال...),algol,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133883,,,True,True
130552,algorithm,خوارزمية,algorithme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130552,طريقة مبرمجة ذاث خطرات منتهية تؤدي إلى حل أو نتيجة مبتغاة نسبة إلى محمد بن موسى الخوارزمي,,True,True
130553,alignment,تراصُفٌ,alignement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130553,,,True,True
130554,allowance,تسامح,tolérance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130554,,,True,True
133884,almanac,زيج,almanach,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133884,,,True,True
133886,altair,طائر (ال...),altair; const.du cygne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133886,,,True,True
133887,altazimuth,سمتي ارتفاع,altazimuth,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133887,مرقب,,True,True
130555,alternate,متبادل,alterne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130555,,,True,True
130556,alternate angles,زاويتان متبادلتان,angles alternes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130556,,,True,True
130557,alternate bilinear form,شكل متبادل ثنائي الخطية,forme bilinéaire alternée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130557,,,True,True
130558,alternate exterior angles,زاويتان متبادلتان خارجيا,angles alternes externes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130558,,,True,True
130559,alternate interior angles,زاويتان متبادلتان داخليا,angles alternes internes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130559,,,True,True
130560,alternating group,زمرة متناوبة,groupe alternatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130560,,,True,True
130561,alternating series,متسلسلة متناوبة,séries alternées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130561,,,True,True
130562,alternation,تناوب,alternance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130562,,,True,True
130563,altitude,ارتفاع,hauteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130563,,,True,True
133888,altitude,ارتفاع,hauteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133888,,,True,True
130564,altitude of a celestial body,ارتفاع جرم سماوي,altitude d'un corps céleste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130564,,,True,True
130565,altitude of a solid,ارتفاعُ مجسّمٍ,hauteur d'un solide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130565,,,True,True
133889,altitude of a star,ارتفاع نجم,hauteur d'une étoile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133889,,,True,True
130566,altitude of a triangle,ارتفاعُ مُثلّثٍ,hauteur d'un triangle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130566,,,True,True
130567,ambiguous case,حالة مبهمة,cas ambigu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130567,,,True,True
130568,amicable numbers,أعداد متحابة,nombres amiables,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130568,,,True,True
130569,amount,مقدار,total,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130569,,,True,True
130570,amplitude,سعة,amplitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130570,,,True,True
133890,amplitude,سعة,amplitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133890,,,True,True
130571,amplitude of an oscillation,سعة ذبذبة,amplitude de l'oscillation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130571,,,True,True
130572,analogous,مماثل,analogue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130572,,,True,True
130573,analogy,مماثَلَة,analogie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130573,,,True,True
130574,analyse (to),حلّل,analyser,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130574,,,True,True
130575,analysis,تحليل,analyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130575,,,True,True
130576,analytic function,دالة تحليلية,fonction analytique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130576,,,True,True
130577,analytical geometry,هندسة تحليلية,géométrie analytique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130577,,,True,True
130578,analytical method,طريقة تحليلية,méthode analytique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130578,,,True,True
133891,andromeda,مرأة (ال...) المسلسلة,andromède,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133891,,,True,True
130579,angle,زاوية,angle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130579,,,True,True
130580,angle at the circumference of a circle = inscribed angle,زاوية محيطية,angle inscrit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130580,,,True,True
130581,angle between chord and tangent,زاوية بين وتر ومماس,angle entre une corde et une tangente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130581,,,True,True
130582,angle between two curves,زاوية بين منحنيين,angle entre deux courbes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130582,,,True,True
130583,angle between two lines,زاوية بين خطين,angle entre deux lignes; angle interligne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130583,,,True,True
130584,angle between two planes,زاوية بين مستويين,angle entre deux plans,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130584,,,True,True
130585,angle between two vectors,زاوية بين متجهين,angle de deux vecteurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130585,,,True,True
130586,angle in semicircle,زاوية في نصف دائرة,angle d'un demi-cercle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130586,,,True,True
130587,angle measure,قياس زاوية,mesure d'un angle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130587,,,True,True
130588,angle of a screw,زاوية لولب,angle de vis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130588,,,True,True
130589,angle of contact,زاوية التَّماس,angle de contact,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130589,,,True,True
130590,angle of deflection,زاوية الانحراف,angle d'écartement; déviation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130590,,,True,True
130591,angle of depression,زاوية الانخفاض,angle de dépression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130591,,,True,True
130592,angle of elevation,زاوية الارتفاع,angle de mire; élévation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130592,,,True,True
130593,angle of friction,زاوية الاحتكاك,angle de frottement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130593,,,True,True
130594,angle of inclination /dip,زاوية الميل,angle d'inclinaison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130594,,,True,True
130595,angle of oscillation,زاوية الذبذبة,angle d'oscillation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130595,,,True,True
130596,angle of projection,زاوية القذف، ميكانيكيا,angle de projection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130596,,,True,True
130597,angle of reflection,زاوية الانعكاس,angle de réflexion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130597,,,True,True
130598,angle of rotation,زاوية دوران,angle d'une rotation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130598,,,True,True
130599,angle of sight,زاوية خط البصر,angle de visée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130599,,,True,True
130601,angular,زاويّ,angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130601,,,True,True
130602,angular acceleration,تسارع زاويّ,accélération angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130602,,,True,True
130603,angular co-ordinates,إحداثيات زاويّة,coordonnées angulaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130603,,,True,True
130604,angular coverage,مجال زاويّ,champ angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130604,,,True,True
130605,angular displacement,إزاحة زاوية,déplacement angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130605,,,True,True
130606,angular distance,مسافة زاويّة,distance angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130606,,,True,True
130607,angular distance between two points,مسافة زاويّة بين نقطتين,distance angulaire entre deux points,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130607,,,True,True
130608,angular measure,قياس زاوي,mesure angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130608,,,True,True
130609,angular minute,دقيقة زاويّة,minute angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130609,,,True,True
130610,angular momentum,زخم زاوي,mouvement angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130610,,,True,True
130611,angular motion,حركة زاوية,mouvement angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130611,,,True,True
130612,angular second,ثانية زاوية,seconde angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130612,,,True,True
130613,angular velocity,سرعة زاوية,vitesse angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130613,,,True,True
130614,anharmonic ratio,نسبة غير توافقية,rapport non harmonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130614,,,True,True
133892,annual aberration,زيغ (ال...) السنوي,aberration annuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133892,,,True,True
133893,annual equation,معادلة (ال...) السنوية,équation annuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133893,,,True,True
133894,annual parallax,اختلاف المنظر السنوي,parallaxe annuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=133894,,,True,True
130615,annual variation,تغير سنوي,variation annuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130615,,,True,True
130616,annuity,دفعة سنوية,annuité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=130616,,,True,True
