id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
213079,Analogy,قياس,Analogie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213079,عند النحاة الإغريق، الاطراد في الظواهر اللغوية والتواتر الحاصل فيها والذي يسمح بتصنيفها داخل نماذج استنبطوها من أشكال تلك الظواهر واشتغالها.ضد: معيار.,,True,True
213080,Analysable,قابل للتحليل,Analysable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213080,في النحو التوليدي، خاصية متتالية نهائية مولدة بواسطة المكون الأساس، لها بنية تستلزم انطباق تحويل معين.,,True,True
213081,Analysis (Grammatical --),تحليل نحوي,Analyse grammaticale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213081,من المنظور التقليدي، تحليل عناصر الجملة من حيث طبيعتُها ووظيفتها. مثال: إعراب الجُمَل.,,True,True
213082,Analytic,تحليلي,Analytique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213082,سمة تمتاز بها اللغات العازلة.ضد: تأليفي.,,True,True
213083,Analytic languages,لغات تحليلية,Langues analytiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213083,ظ. لغات عازلة.-ظ. لغات إلحاقية.,,True,True
213084,Anaphor,عائد,Anaphore,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213084,في النحو، سيرورة تركيبية، تتمثل في استعمال عنصر وهي ضمير في الغالب ويحيل على عنصر آخر سابق في النص، مركب اسمي، مثلا,,True,True
213085,Anaphoric,عائدي,Anaphorique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213085,صفة عنصر يحيل على عنصر آخر موجود في النص.,,True,True
213086,Anarthria,حُكْلَة,Anarthrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213086,حبسة التعبير الموسومة باضطرابات في برمجة الصوتات ومتتاليات الصوتات.,,True,True
213087,Anastrophe,قَلْب الترتيب,Anastrophe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213087,تحويل يطرأ على الترتيب العادي لكلمات الجملة تقديما أو تأخيرا.,,True,True
213088,Ancestor languages,لغة أصلية,Langue mère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213088,لغة تنحدر منها لغات أخرى. مثال: اللاتينية.,,True,True
213089,Animal language,لغة الحيوان,Langage animal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213089,نسق من الإشارات الصوتية والحركية تستخدمها الحيوانات للتواصل فيما بينها. مثال: لغة النحل.,,True,True
213090,Animate,حَيّ,Animé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213090,مقولة فرعية للأسماء التي تشير دلاليا إلى الكائنات الحية، إنسان أو حيوان، والتي تخضع  لقيود تركيبية خاصة.-ضد:جامد.,,True,True
213091,Annexation,إضافة,Annexion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213091,حالة نحوية تخضع العناصر فيها إلى ترتيب معين. مثال: في اللغة العربية، المضاف + المضاف إليه.,,True,True
213092,Anomalie,شذوذ,Anomalie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213092,عند النحاة خاصية عدم الاطراد في اللغةوهي عكس القياس.,,True,True
213093,Antanaclasis,ترديد,Antanaclasis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213093,في البلاغة، إعادة كلمة معينة بمعان عديدة.,,True,True
213094,Antecedent,معود عليه,Antécédent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213094,عنصر في الجملة يحيل عليه العائد.,,True,True
213095,Antepenultiem,سابق لما قبل الأخير,Antépénultième,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213095,مقطع يأتي سابقا للمقطع قبل الأخير.,,True,True
213096,Anterior,أمامي,Antérieur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213096,صفة الصوتية التي تنجز بتقدم كتلة اللسان في الجزء الأمامي من الفم وبارتفاعها في الوقت نفسه نحو أدنى الحنك.,,True,True
213097,Anterior vowel,صائت أمامي,Voyelle antérieure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213097,صوتية تتحقق في الجزء الأمامي من تجويف الفم.,,True,True
213098,Anthroponymie,دراسة أسماء الأشخاص,Anthroponymie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213098,دراسة تهتم بأصل أسماء الأشخاصوتستعين بأبحاث خارج اللغة كالتاريخ مثلا.,,True,True
213099,Antimentalism,لا ذهنية,Antimentalisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213099,سمة بعض التيارات اللسانية التي تضع جانبا المعنى في الملفوظ اللغوي ولا تهتم إلا بشكله وموقعه من السلوك الإنساني. وتستمد أصولها من علم النفس السلوكي. مثال: نظرية الحافز لدى بلومفيلد Bloomfield.,,True,True
213100,Antithesis,طباَق,Antithèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213100,طريقة في التعبير تقابل بين كلمتين في نص واحد أو بين مجموعة من الكلمات ذات معان متقابلة.,,True,True
213101,Antonym,مضاد,Antonyme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213101,وحدة ذات معنى معاكس لوحدة أخرى.,,True,True
213102,Antonymy,تَضَادٌّ,Antonymie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213102,علاقة الضدين من حيث الدلالة.,,True,True
213103,Aorist,مُطْلَق,Aoriste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213103,جهة في الفعل تعبر عن تمام إنجاز الحدث أو عن بداية إنجازه ولا علاقة لها بزمن الفعل.,,True,True
213104,Aoristic gnomic,مطلق كوني,Aoriste gnomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213104,سمة الجهة التي تدل على إنجاز تام للحدث بشكل كوني كالحقائق العلمية المثبتة.,,True,True
213105,Aoristic inchoative,مطلق بدئي,Aoriste incohatif; Aoristic ingressive; Aoriste ingressif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213105,جهة في الفعل تعبر عن بداية إنجاز الحدث ولا علاقة لها بزمن الفعل.,,True,True
213106,Aoristic resultative,مطلق غائي,Aoriste résultatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213106,جهة في الفعل تعبر عن نتيجة إنجاز الحدث ولا علاقة لها بزمن الفعل.,,True,True
213107,Aperture,انفراج,Aperture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213107,انفتاح مخرج الفم حين إصدار صوت معين.,,True,True
213108,Apex,أَسَلَة، ذولق,Apex,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213108,رأس اللسان.,,True,True
213109,Aphaeresis,سقوط الأول,Aphérèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213109,تغير يطرأ على كلمة بحذف أولها ويكون إما قطعة أو مقطعا أو عدة مقاطع.,,True,True
213110,Aphasia,حُبْسَة,Aphasie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213110,اضطراب في التواصل ويكون سببه اختلال في الجهة اليسرى من الدماغ فينعكس على التعبير أو التلقي لكن بدون تأثير كبير على سلامة التفكير.,,True,True
213111,Apical,أَسَلِي، ذولقي,Apical,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213111,صوتية محققة بأسلة اللسان,,True,True
213112,Apicalezed,مُؤسَّل,Apicalisé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213112,سمة صامت قريب من أن يكون محققا براس اللسان على مستوى الأسنان أو أدنى الحنك.,,True,True
213113,Apico-alveolar,أَسَلِي نخروبي,Apico-alvéolaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213113,صوتية محققة بأسلة اللسان استنادا إلى النخاريب السفلى.,,True,True
213114,Apico-dental,أَسَلِي أسناني,Apico-dental,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213114,صوتة محققة بأسلة اللسان استنادا إلى الأسنان.,,True,True
213115,Apico-prepalatalized,أَسَلِي قَبْحَنَكي,Apico-prépalatalisé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213115,صوتية محققة بأسلة اللسان استنادا إلى المنطقة الأمامية من أدنى الحنك.,,True,True
213116,Apocope,جَزْم، ترخيم,Apocope,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213116,تغيير صوتي ناتج عن سقوط صوتية  أو مقطع أو عدة مقاطع من آخر الكلمة.,,True,True
213117,Apodosis,جواب الشرط,Apodose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213117,جملة أساسية تأتي جوابا للشرط.,,True,True
213118,Apophony,تَناوُب,Apophonie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213118,ظَ َAblaut.,,True,True
213119,Aposiopesis,فصل مقطوع,Aposiopèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213119,قطع جملة بصمت مفاجئ يتلوه فصل.,,True,True
213120,Appelative name,اسم جنس,Appellatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213120,عنصر لغوي، إما اسم أو عبارة، يتوجه بها المتكلم للمخاطب قصد مناداته أو استجوابه وغالبا ما تكون خاضعة لقواعد  تختلف حسب المجتمعات.,,True,True
213121,Application,تطبيق,Application,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213121,استعمال  لوحدات لغوية مماثلة بسبب ورودها في ظرف واحد. مثلا، في حالة الاعتذار، تستخدم عبارة 'معذرة'  في العربية  و sorry بالإنكليزية وexcusez-moi بالفرنسية.,,True,True
213122,Applied linguistics,لسانيات تطبيقية,Linguistique appliquée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213122,دراسة علمية للغة ذات بعد عملي يتوق إلى إيجاد حلول ناجعة لمشاكل بعينها في مجال التعليم والتربية…إلخ...,,True,True
213123,Apposition,بدل، عطف بيان,Apposition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213123,تعبير يأتي بعد تعبير آخر يدل على المدلول نفسه بطريقة أخرى.,,True,True
213124,Appositive clause,جملة بدل,Phrase appositive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213124,جملة ألحقت بجملة أخرى تؤكد مدلولها.,,True,True
213125,Arbitrariness,اعتباطية,Arbitraire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213125,خاصية العلاقة بين الدال والمدلول وهي ناتجة عن تواضع ضمني بين أفراد العشيرة اللغوية.,,True,True
213126,Arborescence,تشجيرة,Arborescence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213126,تمثيل لبنية الجملة بواسطة تشجير متفرع حسب مكوناتها وهو عبارة عن وصف بنيوي يسمى سامة مركبية أو مؤشر مركبي.,,True,True
213127,Archaic,قديم,Archaïque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213127,صفة شكل معجمي  أو بنية تركيبية تنتمي إلى نظام لغوي متقادم مندثر أو في طريق الاندثار.,,True,True
213128,Archaism,لفظ قديم,Archaïsme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213128,لفظ اندثر من الاستعمال اللغوي اليومي.,,True,True
213129,Archilexeme,معجمية جامعة,Archilexème,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213129,وحدة معجمية تجمع بين سمات دلالية وتسقط التقابلات الموجودة بينها مع أنها تميز بين وحدات معجمية أخرى. مثال: مقعد يجمع بين سمات الكرسي والكرسي بذراعين والأريكة والبوفة…إلخ...,,True,True
213130,Archiphoneme,صوتية جامعة,Archiphonème,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=213130,وحدة صوتية مجردة وتمثل تحييدا  للتقابل الحاصل  بين صوتيات معينة، فتتكون من مجموع الخاصيات المميزة بين صوتيتين.,,True,True
