id,english,arabic,french,uri,description,vt,uatv
176763,Krebs's cycle; citric acid cycle,دورة 'كريبس'، دورة حامض الستريك,cycle de krebs; cycle de l'acide citrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=176763,دورة تفاعلات كيميائية حيوية تتحكم فيها بعض الإنزيمات الخاصة، يتحد فيها أستيل التميم 2 مع أكْسالات حامض الأسيتيل، ليولد حامض الستريك الذي يتحول ثانية إلى أُكْسالات حامض الأسيتيك بتأثير إنزيمات خاصة أخرى.,True,True
176786,Lewis blood groups,زُمَر 'لويس' الدموية,groupes sanguins de Lewis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=176786,زمر دموية يعينها مستضد الجين لي (Le) على الصبغيّ (19) في الإنسان.,True,True
176808,Lutheran blood group,زمرة دم 'لوثر',groupe sanguin de luther,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=176808,زمرة دموية في كريات الدم الحمراء في الإنسان يعينها مستضد جين 'لي' الذي يوجد على الصبغيّ 19.,True,True
176812,Lyon hypothesis,فرضية 'ليون',hypothèse de Lyon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=176812,وتنص على أن تعويض الجرعة في الثدييات يتم عن طريق التعطيل العشوائيّ لأحد صبغيّي X في كل الخلايا الجسدية للأنثى.,True,True
176818,M13,م 13,M13,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=176818,عاثية جرثومية لها مجين دنا وحيد الخيط ودائريّ مغلق، ذات (6.5) كيلو قاعدة، وتعمل كناقلة نسيلة.,True,True
176919,MN blood group,زُمَر الدم,groupe sanguin MN,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=176919,زمر دم عند الإنسان ناتجة عن وجود نوعين من المستضدات في دم الإنسان هما N، M ولكنها غير نشطة مناعيا ويظهر الجينان N، M سيادة مشاركة بينهما، وبذلك تكون زمر الدم M أو N أو MN عند الأفراد.,True,True
176866,Mendel's first law,قانون العزل، قانون مندل الأول,première loi de Mendel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=176866,ينص على أن كل مورث في الخلية يوجد على شكل زوج من الأليلات التي تنفصل عن بعضها عند توليد الأمشاج، بحيث يحتوي كل مشيج أليلا واحدا منها، وبهذا تنعزل العوامل المزدوجة للصفات.,True,True
176867,Mendel's second law,قانون التوزيع الحر، قانون مندل الثانيّ,deuxième loi de Mendel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=176867,ينص على أن كل أليل من زوج من أليلات صفة معينة يتوزع إلى الأمشاج بصورة مستقلة عن أزواج الأليلات الجينية للصفات الأخرى، وبذلك تتوزع الصفات المزدوجة بصورة مستقلة الواحدة عن الأخرى.,True,True
176897,Miller spreads,تمديد 'ميلر',frottis de miller,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=176897,طريقة فرش وتثبيت كامل الصبغيّ لدراسته بالمجهر الإلكترونيّ.,True,True
176992,N- terminal end,طرف (ال...) النهائيّ N,extrémité n-terminal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=176992,يكتب رمز البروتين عادة بشكل توضع فيه مجموعة الأمين (N2H) عند النهاية اليسرى حيث يبدأ تركيب الأحماض الأمينية لتوليد البروتينات عند هذه النهاية.,True,True
177044,Nu (v) body,جسم 'نوفي',corps de nu (v),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177044,أحد الجسيمات المرتبة بشكل خرز على طول صبغيات الطور البينيّ وهي شبيهة بالمسبحة.,True,True
177368,Q-banding,تشريط 'كيو',bande-q,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177368,إحدى طرق تلوين الصبغيات.,True,True
177378,R plasmid,بلازميد 'ر'، بلازميد المقاومة,plasmide R,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177378,جزيء دنا خارج الصبغيّ يمنح البكتيريا مقاومة لصادة واحدة أو أكثر، وهو مكون من عامل نقل المقاومة (RTF) الذي يعمل على نقل البلازميدات بين البكتيريا والمورثات التي تولد المقاومة للمضادات.,True,True
177391,R-banding,تشريط 'ر',bande R,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177391,إحدى طرق تلوين الصبغيات وذلك بتسخينها مع دائرة فوسفاتية ومن ثم تلوينها بملون 'جيمسا' فتظهر عكس نمط شريط 'جيمسا'.,True,True
177511,R-loop,عروة 'ر',boucle R,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177511,خيط الدنا الفردانيّ اللامعين (الرامز) يتكون أثناء التهجين الجزيئيّ والذي يمنع من الالتحام مع الخيط المعين (مضاد الرامز) المتمم له لأن الأخير متزاوج قاعديا مع رنا رسول مكونا مثنويا متباينا.,True,True
177509,RII locus,موضع 'ر2',locus RII,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177509,شدفة في صبغيّ العاثية البكتيرية 'ت'4 التي كانت أول من رسمت خارطتها في الدراسات الجينية.,True,True
177512,RNA coding triplets,ثلاثيات رامزة موجودة في رنا الرسول,triplets de codage de l'ARN,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177512,ترمز إلى بدء وانتهاء ترجمة سلسلة البروتين.,True,True
177513,RNA dependent DNA polymerase,بوليميريز الدنا المعتمد على الرنا,ADN polymérase dépendant de l'ARN,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177513,إنزيم يركب خيط دنا فردانيّ مستخدما جزيئات الرنا كمرصاف.,True,True
177514,RNA driven hybridization,تهجين مُحَفِّز بالرنا,hybridation motivée par l'ARN,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177514,تقنية تستعمل للتأكد من أن كل الأسيقة المتتامة في الرنا وحيد الخيط تتهجن جزيئيا.,True,True
177515,RNA gene,مورِّث رامز لرنا,gène d'ARN,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177515,شدفات من الدنا ترمز إلى أنواع الرنا المختلفة غير الرنا الرسول، مثل الرنا الريباسيّ والرنا الناقل.,True,True
177516,RNA polymerase,إنزيم بوليميريز رنا,ARN polymérase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177516,إنزيم يبني رنا باستعمال رنا قَالَبا.,True,True
177517,RNA protection,حماية من الرنا,protection contre l'ARN,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177517,إحدى الطرق المستعملة للتعرف على مواقع نقاط الاتصال بين الرنا وسلسلة عديدة الببتيدات القريبة منه، حيث يهضم كل الرنا بإنزيم رنا ما عدا ذلك المرتبط بالسنتيتاز.,True,True
177518,RNA replicase,ربليكيز الرنا,ARN réplicases,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177518,بوليمريز الرنا المعتمد على الدنا.,True,True
177519,RNA splicing,توصيل الرنا,raccordement d'ARN,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177519,إزالة مناطق غير رامزة من طليعة جزيء رنا كبير وتوصيل الأسيقة النوويدية المنتسخة من شدفات الدنا غير المتجاورة لتوليد رنا ناضج أصغر.,True,True
177443,Renner complex,معقد 'رينر',complexe de Renner,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177443,مجموعة من الصبغيات (والمورثات التي تحتويها) التي تتوزع كوحدة واحدة جيلا بعد جيل.,True,True
177495,Rh negative,سالب الريزيس,Rh négatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177495,شخص لا يولد مستضد 'رهـ'.,True,True
177496,Rh positive,موجب الريزيس,Rh positif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177496,شخص يولد مستضد 'رهـ'.,True,True
177497,Rh-factor; rhesus factor,عامل ريزيسيّ,facteur rhésus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177497,مستضد موجود على كريات دم الإنسان، وقد اكتشف أنه موجود أيضا في القرد الريزيسيّ، ولهذا العامل فعالية مناعية عالية مما يسبب إشكالات في حالات نقل الدم أو الحمل لدى النساء سالبات العامل الريزيسيّ (ممن لا يوجد لديهن هذا العامل)، عندما يكون الجنين مضاداً لهذا ال,True,True
177689,S-period,مرحلة 'س',période-S,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177689,مرحلة تكوين الدنا في دورة الانقسام الخلويّ لحقيقيات النواة.,True,True
177528,S1-nuclease,نوكلييز فردانيّ، نوكلييز س1,nucléase -S1,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177528,نوكلييز داخليّ يسبب نُكوص الدنا الفردانيّ مولد '5 نوويد فوسفاتيّ أو '5 قليل النوويدات الفوسفاتية.,True,True
177682,SOS boxes,صناديق تتابع الأوبِّيرون المكبوت,boîtes SOS,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177682,السياق المشغل في دنا الأشريكية القولونية الذي يتعرف عليه الكابت المسمى (بروتين ليكس أ) الذي يكبت عدة مواضع فيه تعمل في إصلاح الدنا.,True,True
177634,Shine-Dalgarno sequence,سياق 'شاين -دالغارنو',séquence de Shine -Dalgarno,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177634,جزء من أو كل نسق رنا الرسول القائد الذي يسبق رامزة الابتداء (AGGAGG)، وهو متمم للنسق الموجود في النهاية 3' من الرنا الريباسيّ 16 س، ولهذا فهو يعمل كموقع ارتباط للريباسة.,True,True
177683,Southern blotting,تنشيف 'سوذرن',dessiccation de southern; méthode de southern; southern blot,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177683,طريقة تستعمل لنقل شدفات الدنا المقطوعة بنوكلييز الدنا الحصريّ والمفصولة بالرحلان الكهربائيّ من الإطار إلى صفحة ورقة الترشيح النتروسلولوزية بفضل الخاصية الشعرية، ويتم التعرف على موضع شدفة الدنا، التي يراد دراستها بسبر الورقة بمسبار دنا متمم مشع ومن ثم تصوي,True,True
177782,T-DNA,دنا ناقل,ADNt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177782,مجموعة من سبعة مورثات (تسمى مجموع الدنا المنقولة) وهي تابعة للبلازميدة (Ti) التي تتحد مع الدنا النوويّ للنبات العائل عند تحريض الورم، ويوجد هذا الدنا دائما في الخلايا العفصية للتاج في النباتات.,True,True
177880,T-RNA genes,مورثات الرنا الناقل,gènes d'ARNt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177880,المورثات التي تتنسخ إلى رنا ناقل ويوجد أغلبها بنسخ عديدة.,True,True
177881,T-RNA isoacceptor,رنا ناقل متماثل التقبل,ARNt isoaccepteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177881,رنا ناقل يتقبل نفس الحمض الأمينيّ ولكن يختلف نسقه الأوليّ الذي يوجد في مقابل الرامزة في أحد جزيئاتها أو في مواقع أخرى منها أو كليهما.,True,True
177882,T-RNA synthetase recognition site,موقع تعرف سنثيتيز رنا الناقل,site de reconnaissance de l'ARN synthétase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177882,الموقع في جزيء الرنا الناقل الذي يرتبط مع سنثيتيز الأمينوأستيل.,True,True
177786,TEM (triethylene melanin),ميلانين ثلاثيّ الإيثلين,MTE (mélanine triéthylène),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177786,مطفر أزيريدينيّ.,True,True
177792,TEPA,تيبا,TEPA,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177792,أزيريدين مطفر.,True,True
177892,TYC loop,عروة 'TYC',boucle TYC,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177892,عروة دبوس الشعر القريبة من النهاية 3' في جزيء رنا الناقل والتي تحتوي القاعدة المحورة اليوريدين الكاذب.,True,True
