id,english,arabic,french,german,uri,description,vt,uatv,image_uri_remote,image_uri_extract
96420,Active Power Factor,عامل قدرة فعالة,facteur de puissance active,Wirkfaktor,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96420,"يُوضّح مُعامل الفعّالية لشبكة تيار ثلاثي الأطوار، العلاقة بين [القدرة الفعّالة](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96421) و[القدرة الظاهرية](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96344)، ويكونُ مُساوياً لجيب تمام زاوية الطور cos φ (انظر: [قدرة ظاهرية](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=96344)). وتكونُ قيمة مُعامل الفعّالية، الواجب على مُوّلد التيار الالتزام بها، منصوصاً عليها غالباً في العقد المُبرم سلفاً، لكن حال عدم النص عليها فى العقد، تكونُ قراءة القيمة الصغرى cos φ عند نقطة الاتصال بالشبكة هي 0,9...0,95 حثياً، وهي القيمة التي تتغيّر تبعاً لمُوّلد التيار.",True,False,,
96549,Active element,عنصر فعّال,élément actif,Aktivelement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96549,نظام فرعي في نظام التوليد المُشترك، يتكوّن من ثلاثة حوارق تعمل بأنواع مُتعددة من الوقود، وتوفّر بُخار الماء المُسخّن لثلاث عنفات ذات ضغط ارتدادي ومُستقلة حيث يتكثّف البُخار المُتصاعد منها في مُبادل تدفئة الضواحي.,True,False,,
96550,Active harmonic filter,مُرشّح توافقي فعّال,Filtre d'harmonique actif,aktiver Oberschwingungsfilter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96550,مُرشّح يمكن تركيبه على جانب التيار المستمر أو المتردد في محوّل مُغيّر التيار المستمر عالي الجهد (HVDC)، كما يعتبر مكملاً للمُرشّح غير الفعّال بفضل أدائه الفائق.,True,False,,
96551,Active network,شبكة فعّالة,réseau actif,aktives Netzwerk,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96551,دائرة تحتوي على عنصر فعّال واحد على الأقل.,True,False,,
96746,Active power reduction,تخفيض استهلاك الطاقة النشطة,réduction de la puissance active,Wirkleistungsreduktion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96746,يتم تخفيض استهلاك الطاقة النشطة حسب مستوى الترددات في الشبكات الكهربائية من طرف المنتجين من أجل ضمان استقرار الشبكة. وقد أصبح هذا مطلوبا بشكل متزايد في حالة توليد الكهرباء من مصادر الطاقة المتجددة.,True,False,,
98525,Actual cubic feet per minute (ACFM),قدم مكعب (فعلي) في الدقيقة (ACFM),pieds cubes effectifs par minute (ACFM),ACFM,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98525,وحدة قياس يعبر بها عن معدل التدفق الحجمي الفعلي لخليط من البخار والهواء، مقاساً بالقدم المُكعب للهواء المتحرك لكل وحدة.,True,False,,
98901,Advanced Driver Assistance Systems (ADAS),أنظمة مُساعدة السائق,Systèmes d'assistance au conducteur,Fahrereassistenzsysteme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98901,تجهيزات إلكترونية إضافية تُزوَّد بها المركبات، وظيفتها الأساسية مُساعدة السائق في مواقف وظروف قيادة مُعيّنة. ويأتي على رأس هذه الأنظمة تلك الخاصة بالسلامة والأمان، وكذلك الأنظمة الخاصة بتحسين مُستوى الراحة أثناء القيادة، والسلامة البيئية (وذلك في إطار الإدارة المركزية للطاقة على سبيل المثال).,True,False,,
99442,Africa-EU Energy Partnership (AEEP),شراكة بين أفريقيا والاتحاد الأوروبي في مجال الطاقة,Partenariat Afrique-UE pour l'énergie,Afrika-EU-Energiepartnerschaft,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=99442,تُعدّ أكثر الشراكات تقدُّماً في نطاق الثمانية شراكات متنوعة المجالات والمُتّفق عليها في مؤتمر لشبونة عام 2007 بين الاتحاد الإفريقي والاتحاد الأوروبي. وقد ترأست ألمانيا مُبادرة تحقيق هذه الشراكة الأفروأوروبية الخاصة بمجالات الطاقة. (انظر: [برنامج التعاون بين إفريقيا والاتحاد الأوروبي في مجال الطاقة المُتجدّدة (RECP)](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=99443)),True,False,,
99441,African Development Bank (AfDB),بنك التنمية الأفريقي,(BAfD),Afrikanische Entwicklungsbank,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=99441,يضم مجموعة البنك الإفريقي للتنمية ثلاث مؤسّسات تابعة لها، هي: 1. البنك الإفريقي للتنمية (AfDB) - تأسّس عام 1964. 2. صندوق التنمية الإفريقي (AfDF) - تأسّس عام 1972. 3. الصندوق الاستئماني النيجيري (NTF) - تأسّس عام 1976. وتهدف مجموعة بنك التنمية الأفريقي إلى دعم التنمية الاقتصادية وتحسين الظروف الاجتماعية في الدول (الإفريقية) الأعضاء، وذلك من خلال منح القروض وإعطاء الأوّلوية للمشروعات ذات الطابع التنموي والمُتجاوزة للحدود المحلية. ويقع المقر الرئيسي للبنك في أبيدجان (ساحل العاج).,True,False,,
96916,Aggregated management,إدارة تجميعية,gestion agrégée,Aggregierte Betriebsführung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96916,إدارة تجمع بين منتجين متعددين للطاقة الكهربائية في إطار محطة ظاهرية (افتراضية) للطاقة (انظر: محطة ظاهرية لتوليد الكهرباء).,True,False,,
101251,Agrofuels,وقود زراعي,agrocarburants,Agrokraftstoffe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101251,sind eine Form der .,True,False,,
94738,Airy theory,نظرية 'إيري',théorie d'Airy,Airy-Theorie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=94738,نظرية تُطبّق بالأساس لتقدير الطاقة الموجية لمناطق مُعينة في البحر (كموقع مُخطّط إنشاء [محطة طاقة الأمواج](http://www.arabterm.org/index.php?id=3&L=1&tx_3m5techdict_pi1[id]=94840) به، على سبيل المثال)، حيث يُمكن بواسطتها تحديد شكل وديناميات الأمواج في صيغ ومُعادلات رياضية. وتعتبر نظرية 'إيري' واحدة من مجموعة متنوعة من المناهج والنظريات لتحقيق ذلك.,True,False,,
97508,Albedo,عاكسية (البيدو),Albedo,Albedo,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=97508,وحدة قياس الانعكاسية التي توضح درجة كفاءة جسم ما ليعكس ضوء الشمس.,True,False,,
98065,Algae,طحالب,algues,Algen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98065,كائنات حية أحادية الخلية أو متعددة الخلايا، كانت تصنف فيما سبق باعتبارها نباتات. تعيش الطحالب في المياه العذبة أو المالحة أو في الأرض الرطبة، وتحتوي على صبغة الكلورفويل وصبغات أخرى إلا أنها لا تتمتع بجذور وأوراق وسيقان حقيقية، كما أنها تُصنف باعتبارها نوعاً من الطلائعيات، ومن أنواعها الطحالب البحرية والطحالب العصوية (الدياتومات) والطحالب اللولبية (سبيروجيرا).,True,False,,
98539,Algicide,مبيد طحالب,algicide,Algizid,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98539,مبيد يستخدم في القضاء على الطحالب وإيقاف نموها. وعلى سبيل المثال فإن الكلور، والنحاس، والكبريت من أكثر المواد المستخدمة على نطاق واسع في هذا الغرض.,True,False,,
99448,Alliance for Building Energy Efficiency,تحالف شركات قِطاعي البِناء والطاقة (geea),Alliance mondiale bâtiments et construction pour le Climat,Allianz für Gebäude-Energie-Effizienz (geea),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=99448,يُعدّ هذا التحالف بمثابة قاعدة تواصل للأطراف الفاعلة في مجالات البِناء والطاقة. وهذا التحالف ليس اتحاداً أو رابطة، بل تجمُعا لعِدة مجالات وقِطاعات مُختلفة، قادرة على التفاعل والتعامل سريعاً، ويعمل تحت إشراف وتنسيق الوكالة الألمانية للطاقة (dena).,True,False,,
101406,Alpine Convention,اتفاقية الألب,convention alpine,Alpenkonvention,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=101406,Übereinkommen zum Schutz der Alpen; 1991 anlässlich der zweiten Internationalen Alpenkonferenz in Salzburg von den Alpenstaaten unterschrieben; in Deutschland am 06.03.1995 in Kraft getreten,True,False,,
96552,Alternating current (AC) or voltage,تيار أو جهد متردد,Courant alternatif (CA) ou tension alternative,Wechselstrom oder Wechselspannung,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96552,يتغير التيار أو الجهد المتردد دوريًا من حيث المقدار والاتجاه، ويُقاس هذا التغيّر من حيث دورات التيار المتردد.,True,False,,
99925,Alternative Energy Technologies (MSTech) Qualification Awarded: Postgraduate/Master,ماجستير في تقنيات الطاقة البديلة الشهادة المسلمة: شهادة الماجستير,Alternative technologie d'energie (MSTech) Diplôme attribué: 3ème cycle/Maîtrise,Alternative Energietechnologie (MSTech) Erworbene Qualifikation: Graduierte / Master,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=99925,يقدم هذا البرنامج أنشطة البحوث التالية: 1) الطاقة الشمسية. 2) طاقة الرياح. 3) طاقة المحيط. 4) الطاقة الحرارية الأرضية. و5) الكتلة الحيوية. ويوفر فرصة لتطوير مهارات البحث والتطبيق الخاصة المتعلقة مباشرة بالاحتياجات والأهداف الفردية في مجال تقنيات الطاقة ال,True,False,,
96569,Alternator,مولد تيار متردد,alternateur,Generator,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=96569,مُولِّد تزامني يعمل بدقة وفقاً لتردد النظام الكهربائي.,True,False,,
98474,Ambient air conditions,ظروف الهواء القياسية,les conditions de l'air ambiant,Normluftbedingungen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=98474,"الهواء الجاف الذي له الخواص التالية: درجة الحرارة = 21 مئوية، الضغط = 76 سم زئبق، الحجم = 13,33 قدم مكعب;   باوند، الوزن = 0.0012 جرام لكل سم مكعب.",True,False,,
100291,American Association of Petroleum Geologists,AAPG,AAPG,AAPG,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=100291,الجمعية الأمريكية للمختصين في الجيولوجيا البترولية.,True,False,,
99449,American Council on Renewable Energy (ACORE),المجلس الأمريكي للطاقة المتجددة,Conseil américain de l'énergie renouvelable (ACORE),American Council on Renewable Energy (ACORE),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=99449,يضم هذا المجلس نحو حوالي 600 مؤسّسة، وهو اتّحاد غير تجاري، مقرّه في العاصمة الأمركية واشنطن. ويتمثّل هدفه الرئيسي في دعم مجالات الطاقات المُتجدّدة على مُستويات مُختلفة في الاقتصاد الأمريكي وفي الحياة اليومية الأمريكية، مع إعطاء النواحي التجارية والسياسية والمالية في المقام الأول.,True,False,,
