term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sr,sv,zh
705-07-37,magneto-ionic double refraction,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-37,انكسار مزدوج أيوني-مغناطيسي,"magneto-ionische Doppelbrechung, f",magneto-ionic double refraction,doble refracción magnetoiónica,"dédoublement magnéto-ionique, m",doppia rifrazione magneto-ionica,磁気イオン複屈折,자기 이온 복굴절,załamanie podwójne magnetojonowe,dupla refracção magneto-iónica,,magnetojonisk dubbelbrytning,磁离子双折射
705-07-38,magneto-ionic component,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-38,مركّبة أيونية-مغناطيسية,"magneto-ionische Komponente, f",magneto-ionic component,componente magnetoiónica,"composante magnéto-ionique, f",componente magneto-ionica,磁気イオン成分,자기 이온 성분,składowa magnetojonowa,componente magneto-iónica,,magnetojonisk komponent,磁离子分量
705-07-39,ordinary wave (component),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-39,موجة عادية (مركبة),"ordentliche Welle, f",ordinary wave (component),onda ordinaria,"oncle ordinaire, f",onda ordinaria (componente),"正常波, <成分>","정상파, <성분>",fala zwykła (składowa),onda ordinária (componente),,ordinär våg,寻常波分量
705-07-40,extraordinary wave (component),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-40,موجة غير عادية (مركبة),"außerordentliche Welle, f",extraordinary wave (component),onda extraordinaria,"onde extraordinaire, f",onda straordinaria (componente),"異常波, <成分>","비정상파, <성분>",fala nadzwyczajna (składowa),onda extraordinária (componente),,extraordinär väg,非寻常波分量
705-07-41,Z component,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-41,مركبة Z,"Z-Komponente, f",Z component,componente Z,"composante Z, f",componente Z,Z成分,제트 성분,składowa Z,componente Z,,Z-komponent,Z分量
705-07-51,ionospheric absorption,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-51,امتصاص أيونوسفيري,"ionosphärische Absorption, f",ionospheric absorption,absorción ionosférica,"absorption ionosphérique, f",assorbimento ionosferico,電離圏吸収,전리권 흡수,absorpcja jonosferyczna,absorção ionosférica,,jonosfärabsorption,电离层吸收
705-07-52,normal (ionospheric) absorption,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-52,امتصاص أيونوسفيري عادي,"normale ionosphärische Absorption, f",normal (ionospheric) absorption,absorción (ionosférica) normal,"absorption (ionosphérique) normale, f",assorbimento (ionosferico) normale,正常電離圏吸収正常吸収,정상 전리권 흡수,absorpcja jonosferyczna normalnaabsorpcja normalna,absorção (ionosférica) normal,,normal absorption,正常电离层吸收
705-07-53,abnormal (ionospheric) absorption,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-53,إمتصاص أيونوسفيرى غير عادى,"abnormale ionosphärische Absorption, f",abnormal (ionospheric) absorption,absorción (ionosférica) anormal,"absorbtion (ionosphérique) anormale, f",assorbimento anormale (ionosferico),異常電離圏吸収異常吸収,비정상 전리권 흡수,absorpcja jonosferyczna anormalnaabsorpcja anormalna,absorção (ionosférica) anormal,,onormal absorption,异常电离层吸收
705-07-54,non-deviative absorption,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-54,امتصاص غير انحرافي,"umlenkfreie Absorption, f",non-deviative absorption,absorción sin desviación,"absorption sans déviation, fabsorption non déviative (terme déconseillé) f",assorbimento senza deviazione,無偏移吸収,무편이 흡수,absorpcja bezodchyleniowa,absorção sem desvio,,avlänkningsfri absorption,非偏移吸收
705-07-55,deviative absorption,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-55,امتصاص انحرافي,"Umlenkabsorption, f",deviative absorption,absorción con desviación,"absorption avec déviation, fabsorption réfringente (terme déconseillé) fabsorption déviative (terme déconseillé) f",assorbimento con deviazione,偏移吸収,편이 흡수,absorpcja odchyleniowa,absorção com desvio,,avlänkande absorption,偏移吸收
705-07-56,polar cap absorption,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-56,امتصاص غطاء قطبي,"Polarkappenabsorption, fPCA, Abkürzung",polar cap absorptionPCA (abbreviation),absorción en el casquete polarACP (abreviatura),"absorption dans la calotte polaire, fPCA (abréviation) f",assorbimento della calotta polarePCA (abbreviazione),"極冠吸収PCA, （略語）",극관 흡수피시에이,absorpcja czapki polarnej,absorção na calota polar,,polarzonsabsorption,极冠吸收PCA
705-07-57,ionospheric distortion,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-57,تشوه أيونوسفيرى,"ionosphärische Verzerrung, f",ionospheric distortion,distorsión ionosférica,"distorsion ionosphérique, f",distorsione ionosferica,電離圏ひずみ,전리층 왜곡,zakłócenie jonosferyczne,distorção ionosférica,,jonosfärdistorsion,电离层失真
705-07-58,ionospheric cross modulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-58,تضمين عرضي أيونوسفيري,"ionosphärische Kreuzmodulation, fLuxembourg-Effekt, m",ionospheric cross modulationLuxembourg effect,efecto Luxemburgomodulación de cruce ionosférico,"transmodulation ionosphérique, feffet Luxembourg, m",modulazione incrociata ionosfericaeffetto Lussemburgo,電離圏混変調ルクセンブルグ効果,전리층 상호 변조룩셈부르크 효과전리층 혼 변조,modulacja skrośna jonosferyczna,efeito Luxemburgotransmodulação ionosférica,,jonosfärisk korsmoduleringLuxemburg-effekten,电离层交叉调制卢森堡效应
705-07-59,short-wave fade-out,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-59,إضمحلال موجة قصيرة,"Kurzwellenschwund, mMögel-Dellinger-Effekt, m",short-wave fade-outMögel-Dellinger fade-outSWF (abbreviation),caída de ondas cortasCOC (abreviatura),"évanouissement brusque (des ondes décamétriques) meffet Môgel-Dellinger, m",affievolimento ad onde corteeffetto Mogel-DellingerSWF (abbreviazione),"メーゲル・デリンジャー現象SWF, （略語）",단파 소실모겔-델링거 소실에스더블유에프,zanik w zakresie fal krótkich,efeito Mögel-Dellingerdesvanecimento (das ondas curtas),,kortvågsavbrott,短波信号消逝莫吉尔-戴林格信号消逝SWF
705-07-61,ionospheric sounding,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-61,سبر أيونوسفيري,"Ionosphärenlotung, f",ionospheric sounding,sondeo ionosférico,"sondage ionosphérique, m",sondaggio ionosferico,電離層観測,전리층 관측,przydźwięk jonosferyczny,sondagem ionosférica,,jonosondering,电离层探测
705-07-62,(ionospheric) monostatic sounding,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-62,سبر أحادي السكون (ايونوسفيري),"monostatische Ionosphärenlotung, f",(ionospheric) monostatic sounding,sondeo monoestático,"sondage (ionosphérique) monostatique, m",sondaggio (ionosferico) monostatico,電離層単局観測単局観測,전리층 단상태 측심,przydźwięk jonosferyczny monostatyczny,sondagem (ionosférica) monostática,,monostatisk sondering,电离层单站探测
705-07-63,(ionospheric) bistatic sounding,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-63,سبر ثنائي السكون (ايونوسفيري),"bistatische Ionosphärenlotung, f",(ionospheric) bistatic sounding,sondeo (ionosférico) biestático,"sondage (ionosphérique) bistatique, m",sondaggio (ionosferico) bistatico,電離層双局観測双局観測,전리층 쌍상태 측심,przydźwięk jonosferyczny bistatyczny,sondagem (ionosférica) bistática,,bistatisk sondering,电离层双站探测
705-07-64,vertical incidence ionospheric sounding,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-64,سبر أيونوسفيري ذو إسقاط عمودي,"Senkrechtlotung, f",vertical incidence ionospheric sounding,sondeo ionosférico vertical,"sondage ionosphérique vertical, m",sondaggio ionosferico (a incidenza) verticale,垂直入射電離圏観測,수직 입사 전리권 관측,przydźwięk jonosferyczny padający pionowo,sondagem ionosférica vertical,,vertikalsondering,垂直入射电离层探测
705-07-65,bottom-side ionospheric sounding,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-65,سبر أيونوسفيري للجانب الأسفل,"Ionosphärenlotung von unten, f",bottom-side ionospheric sounding,sondeo ionosférico inferior,"sondage ionosphérique zénithal, msondage ionosphérique par en bas, m",sondaggio ionosferico dal basso,ボトムサイド電離圏観測,바닥쪽 전리권 관측,przydźwięk jonosferyczny od spodu,sondagem ionosférica por baixo,,markbaserad sondering,底端电离层探测
705-07-66,top-side ionospheric sounding,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-66,سبر أيونوسفيري للجانب الأعلى,"Ionosphärenlotung von oben, f",top-side ionospheric sounding,sondeo ionosférico superior,"sondage ionosphérique par en haut, m",sondaggio ionosferico dall'alto,トップサイド電離圏観測,상층 전리권 관측,przydźwięk jonosferyczny wierzchni,sondagem ionosférica por cima,,sattelitbaserad sondering,顶外电离层探测
705-07-67,oblique incidence ionospheric sounding,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-67,سبر أيونوسفيري للسقوط المائل,"Schräglotung, f",oblique incidence ionospheric sounding,sondeo ionosférico oblicuo,"sondage ionosphérique (à incidence) oblique, m",sondaggio ionosferico ad incidenza obliqua,斜め入射電離圏観測,경사 입사 전리층 관측,przydźwięk jonosferyczny nachylony,sondagem ionosférica (de incidência) oblíqua,,snedsondering,斜入射电离层探测
705-07-68,back-scatter ionospheric sounding,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-68,سبر أيونوسفيري ذو تناثر (تشتّت) خلفي,"Rückstreulotung, f",back-scatter ionospheric sounding,sondeo ionosférico por retrodifusión,"sondage ionosphérique par rétrodiffusion, m",sondaggio ionosferico per retrodiffusione,後方散乱電離圏観測,후방 산란 전리층 관측,przydźwięk jonosferyczny rozproszeniowy zwrotny,sondagem ionosférica por retrodifusão,,bakätspridningssondering,后向散射电离层探测
705-07-69,incoherent scatter ionospheric sounding,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-69,سبر أيونوسفيري متناثر غير مترابط,"Ionosphärenlotung durch inkohärente Streuung, f",incoherent scatter ionospheric sounding,sondeo ionosférico por difusión incoherente,"ondage ionosphérique par diffusion incohérente, m",sondaggio ionosferico per diffusione incoerente,インコヒーレント散乱電離圏観測,비간섭성 산란 전리층 관측,przydźwięk jonosferyczny rozproszeniowy bezładny,sondagem ionosférica por difusão incoerente,,inkoherenssondering,非相干散射电离层探测
705-07-70,ionosonde,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-70,مسبار أيوني,"Ionosonde, f",ionosondeionospheric sounderionospheric recorder,sondeador ionosférico,"sondeur ionosphérique, mionosonde, f",ionosondasonda ionosfericaregistratore ionosferico,イオノゾンデ電離圏観測機電離圏記録計,이오노존데전리층 관측기전리층 기록기,jonosonda,iono-sondasonda ionosférica,,jonosond,电离层探测装置
705-07-71,vertical incidence ionosonde,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-71,مسبار أيوني لسقوط رأسي,"Senkrecht-Ionosonde, f",vertical incidence ionosondevertical incidence ionospheric soundervertical incidence ionospheric recorder,sondeador (ionosférico) vertical,"sondeur (ionosphérique) vertical, m",registratore ionosferico a incidenza verticalesonda ionosferica a incidenza verticale,垂直入射イオノゾンデ垂直入射電離圏観測機垂直入射電離圏記録計,수직 입사 이오노존데수직 입사 전리층 관측기수직 입사 전리층 기록기,jonosonda sondowania pionowego,sonda ionosférica vertical,,,垂直投射电离层探测装置
705-07-72,ionogram,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-72,مخطط أيوني,"Ionogramm, n",ionogram,ionograma,"ionogramme, m",ionogramma,イオノグラム,이오노그램전리층 관측도,jonogram,ionograma,,jonogram,电离图
705-07-73,"critical frequency, <in ionospheric propagation>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-73,تردد حرج,"Senkrecht-Grenzfrequenz, <bei ionosphärischer Ausbreitung> fkritische Grenzfrequenz, <bei ionosphärischer Ausbreitung> f","critical frequency, <in ionospheric propagation>",frecuencia crítica,"fréquence critique, <en propagation ionosphérique> f",frequenza critica,"臨界周波数, <電離層伝搬>","임계주파수, <전리층파>","częstotliwość krytyczna, <w propagacji jonosferycznej> f","frequência crítica, <em propagação ionosférica>","критична фреквенција, <у јоносферском простирању> ж јд",kritisk frekvens,"临界频率, <电离层传播中>"
705-07-74,blanketing frequency (of an ionospheric layer),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-74,تردد الحجب (لطبقة أيونوسفيرية),"Abdeckungsfrequenz, <einer Ionosphärenschicht> fAbdeckfrequenz, <einer Ionosphärenschicht> f",blanketing frequency (of an ionospheric layer),frecuencia de ocultación (de una capa ionosférica),"fréquence d'occultation (d'une couche ionosphérique), f",frequenza di oscuramento (di uno strato ionosferico),"遮へい周波数, <電離圏の>",전리층의 차폐 주파수,częstotliwość osłony warstwy jonosferycznejczęstotliwość osłony,frequência de ocultação,,blockeringsfrekvens,"抑止频率, <电离层分层>"
705-07-75,maximum observed frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-75,أقصى تردد ملاحظ,"maximale beobachtete Frequenz, fMOF, Abkürzung",maximum observed frequencyMOF (abbreviation),FMO (abreviatura)frecuencia máxima observada,"fréquence maximale observée, fMOF (abréviation) f",massima frequenza osservataMOF (abbreviazione),"最高観測周波数MOF, （略語）",최고 관측 주파수엠오에프,częstotliwość obserwowana największa,frequência máxima observada,,högsta snedsonderingsfrekvens,最高观测频率
705-07-76,junction frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-76,تردد الوصلة,"Verbindungsfrequenz, f",junction frequency,frecuencia de coincidencia,"fréquence de jonction, f",frequenza di coincidenza,接合周波数,접합 주파수,częstotliwość łączna,frequência de junção,,nosfrekvens,聚合频率
705-07-77,nose extension,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-77,إمتداد أمامي,.....,nose extension,extensión de trazo,"extension de trace, f",estensione della traccia,突起延長,돌출 확장,występ w jonogramie (powyżej częstotliwości łącznej),extensão de traço,,nosförlängning,鼻形延伸
705-07-78,spread F,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-78,انتشار F,.....,spread F,trazos difusos,F-diffus (abréviation) m,F-diffuso,スプレッドF,발산 에프,warstwa F rozsiana,traços F-difusos,,spritt F-eko,扩展F
705-07-79,layer height,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-79,ارتفاع طبقة,"Schichthöhe, f",layer height,altura de una capa,hauteur d'une couche (ionosphérique) f,altezza dello strato,層高,계층 높이,wysokość warstwy,altura de uma camada (ionosférica),,skikthöjd,分层高度
705-07-80,riometer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-80,رايومتر,"Riometer, n",riometerrelative ionospheric opacity meter,receptor (ionosférico) de ruido cósmicoriómetro,"riomètre, m",riometromisuratore dell'opacità ionosferica relativa,リオメータ相対電離圏不透明度計,리오미터상대 전리층 불투명도 측정기,miernik względnej nieprzepuszczalności jonosfery riometr,riómetro,,riometer,电离层混浊仪
705-07-81,ionospheric prediction,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-81,تنبؤ أيونوسفيرى,"Funkwettervorhersage, fionosphärische Vorhersage, f",ionospheric predictionionospheric forecast,predicción ionosférica,"prévision ionosphérique, f",previsione ionosferica,電離圏予報,전리층 예측전리층 예보,prognoza jonosferyczna,previsão ionosférica,,jonosfärprognos,电离层预测电离层预报
705-07-82,(ionospheric) propagation forecast,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-82,تنبؤ الإنتشار الأيونوسفيرى,"ionosphärische Ausbreitungsvorhersage, fAusbreitungsvorhersage, f",(ionospheric) propagation forecast,previsión de propagación (ionosférica),"prévision de propagation (ionosphérique), f",previsione della propagazione (ionosferica),電離圏伝播予報伝播予報,전리층 전파 예보,prognoza propagacji jonosferycznej,previsão de propagação (ionosférica),,,电离层传播预报
705-07-83,solar activity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-83,نشاط شمسي,"Sonnenaktivität, f",solar activity,actividad solar,"activité solaire, f",attività solare,太陽活動,태양 활동,aktywność słoneczna,actividade solar,,solaktivitet,太阳活动性
705-07-84,solar cycle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-84,دورة شمسية,"Sonnenzyklus, m",solar cycle,ciclo solar,"cycle d'activité solaire, m",ciclo solare,太陽周期,태양 주기,cykl słoneczny,ciclo de actividade solar,,solaktivitetscykel,太阳周期
705-07-85,solar activity centre,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-85,مركز نشاط شمسي,"Sonnenaktivitätszentrum, n",solar activity centre,centro de actividad solar,"centre d'activité solaire, m",centro d'attività solare,太陽活動中心,태양 활동 중심,centrum aktywności słonecznej,centro de actividade solar,,solaktivitetscentrum,太阳活动性中心
705-07-86,international relative sunspot number,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-86,رقم بقعة شمسية نسبي دولي,"internationale relative Sonnenfleckenzahl, f",international relative sunspot number,número internacional relativo de manchas solares,"nombre relatif international de taches solaires, m",numero relativo internazionale delle macchie solari (simbolo : R1),国際相対太陽黒点数,국제 상대 태양 흑점수,liczba plam słonecznych względna międzynarodowa,número relativo internacional de manchas solares,,internationellt relativt solfläckstal,国际相对太阳黑子数
705-07-87,twelve-month running-mean sunspot number,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-87,رقم البقعة الشمسية لمتوسط التشغيل لمدة 12 شهر,"gleitender zwölfmonatiger Mittelwert der Sonnenfleckenzahl, m",twelve-month running-mean sunspot number,promedio del número internacional relativo de manchas solares a lo largo de 12 meses,"moyenne glissante sur douze mois du nombre de taches solaires, f",numero di macchie solari medio sui dodici mesi (simbolo: R12),１２か月移動平均太陽黒点数,십이 개월 이동 평균 태양흑점수,liczba plam słonecznych wybranego miesiąca,média deslizante em doze meses do número de manchas solares,,,十二个月流动平均太阳黑子数
705-07-88,monthly mean solar radio-noise flux,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-88,المتوسط الشهري لفيض الضجيج اللاسلكي الشمسي,"mittlerer monatlicher solarer Rauschfluss, m",monthly mean solar radio-noise flux,flujo mensual medio de ruido solar,"flux du bruit radioélectrique solaire moyen, m",flusso medio mensile del rumore solare,"月平均太陽電波雑音束Φ, （記号）",월 평균 태양 전파 잡음 속,strumień średni miesięczny słonecznych szumów radiowych,fluxo médio mensal do ruído radioeléctrico solar,,månatligt medelsolbrus,月平均太阳无线电噪声通量
705-07-89,solar (activity) index,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-89,دليل (نشاط) شمسى,"Index der Sonnenaktivität, f",solar (activity) index,índice de actividad solar,"indice d'activité solaire, m",indice d'attività solare,太陽活動度指数太陽指数,태양 활동도 지수,wskaźnik aktywności słonecznej,índice de actividade solar,,solaktivitetsindex,太阳活动性指数
705-07-90,ionospheric index,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-90,دليل أيونوسفيرى,"Ionosphärenindex, m",ionospheric index,índice ionosférico,"indice ionosphérique, m",indice ionosferico,電離圏指数,전리층 지수,wskaźnik jonosferyczny,índice ionosférico,,jonosfärindex,电离层指数
705-07-91,ursigram,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-91,أرسيغرام,"Ursigramm, n",ursigram,ursigrama,"ursigramme, m",ursigramma,ウルシグラム,어시그램,ursigram,ursigrama,,,尤耳西图
705-07-92,(ionospheric) transmission curve,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-92,منحنى الإرسال (الأيونوسفيرى),"Ionosphären-Übertragungskurve, f",(ionospheric) transmission curve,curva de transmisión ionosférica,"courbe de transmission (ionosphérique), f",curva di trasmissione (ionosferica),電離圏伝播曲線伝播曲線,전리층 전송 곡선,krzywa transmisji jonosferycznej,curva de transmissão (ionosférica),,transmissionskurva,电离层传输曲线
705-07-93,(ionospheric) transmission factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-93,عامل إرسال (أيونوسفيرى),"Ionosphären-Übertragungsfaktor, mEntfernungsfaktor, f",(ionospheric) transmission factordistance factorMUF factor (deprecated),factor de distanciafactor MAFT (término desaconsejable),"facteur de distance, mfacteur de MUF (terme déconseillé) m",fattore di trasmissione (ionosferica)fattore di distanzafattore MUF (sconsigliato),電離圏伝播係数伝播係数距離係数MUF係数,전리권 전파율전리권 전파 계수거리계수,współczynnik transmisji jonosferycznejwspółczynnik odległościowy,factor de transmissão (ionosférica)factor de distânciafactor de MUF (desaconselhado),,avståndsfaktor,电离层传输因子距离因子
705-07-94,control point,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-94,نقطة تحكم,"Kontrollpunkt, m",control point,punto director,"point directeur, m",punto di controllo,制御点,제어점,punkt kontrolny,ponto de controlo,,kontrollpunkt,控制点
705-07-95,two-control-point method,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-95,طريقة التحكم بنقطتين,"Zweikontrollpunktverfahren, n",two-control-point method,método de los dos puntos directores,"méthode des deux points directeurs, f",metodo dei due punti di controllo,２制御点法,두 제어점법,metoda dwóch punktów kontrolnych,método dos dois pontos de controlo,,,两控制点法
705-07-96,ionospheric map,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-96,خريطة أيونوسفيرية,"Ionosphärenkarte, f",ionospheric map,carta ionosférica,"carte ionosphérique, fcarte d'ionisation, f",mappa ionosferica,電離圏地図,전리층 지도,mapa jonosferyczna,mapa ionosférico,,jonosfärkarta,电离层图
705-07-97,numerical ionospheric map,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-07-97,خريطة أيونوسفيرية رقمية,"numerische Ionosphärenkarte, f",numerical ionospheric map,representación ionosférica numérica,"carte numérique ionosphérique, f",mappa ionosferica numerica,数値電離圏地図,수치 전리층 지도,mapa jonosferyczna numeryczna,mapa ionosférico numérico,,numerisk jonosfärkarta,数字电离层图
705-08-01,"total loss, <of a radio link>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-01,"فقد كلي, <في توصيل الراديو>","Gesamtdämpfungsmaß, <einer Funkstrecke> n","total loss, <of a radio link>",pérdida total (de un radioenlace),"affaiblissement global, <d'une liaison radioélectrique> maffaiblissement, <d'une liaison radioélectrique> m","perdita totale (di un ponte radio)  (simboli: A1, L1)","全損失, <無線リンク>","총손실, <무선링크>","straty całkowite, <linii radiowej> f pl",atenuação total (de uma ligação radioeléctrica),,totalförlust,"总损耗, <无线电链路的>"
705-08-02,system loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-02,فقد النظام  - ضعف بين مرابط هوائية,"Systemdämpfungsmaß, n",system loss,pérdida del sistema (de un radioenlace),"affaiblissement entre bornes d'antennes, maffaiblissement du système , m","attenuazione del sistema (simboli: As, Ls)",システム損,시스템 손실,straty międzyantenowe (linii radiowej,atenuação do sistema,,systemförlust,系统损耗
705-08-03,transmission loss (of a radio link),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-03,فقد الإرسال (لوصلة لاسلكية),"Übertragungsdämpfungsmaß, <einer Funkstrecke> n",transmission loss (of a radio link),pérdida por transmisión (de un radioenlace),affaiblissement de transmission (d'une liaison radioélectrique) m,"attenuazione (di un collegamento radio) (simboli: A, L)","伝播損, <無線リンクの>","전송 손실, <무선 링크>",straty transmisyjne (linii radiowej),atenuação de transmissão (de uma ligação radioeléctrica),,transmissionsförlust,"传输损耗, <无线电链路的>"
705-08-04,basic transmission loss (of a radio link),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-04,فقد الإرسال الأساسي (لوصلة لاسلكية),"Grundübertragungsdämpfungsmaß, <einer Funkstrecke> n",basic transmission loss (of a radio link),pérdida básica por transmission (de un radioenlace),affaiblissement de propagation (d'une liaison radioélectrique) maffaiblissement entre antennes isotropes (d'une liaison radioélectrique) m,"perdite di trasmissione di riferimento (di un collegamento) (simboli: Ai, Lb)","基本伝播損, <無線リンクの>","기본 전송 손실, <무선 링크>",straty transmisyjne podstawowe,atenuação básica de transmissão (de uma ligação radioeléctrica),,elementär transmissionsförlust,"基本传输损耗, <无线电链路的>"
705-08-05,free-space basic transmission loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-05,فقد الإرسال الأساسي للحيز المطلق (لوصلة لاسلكية),"Freiraumdämpfungsmaß, n",free-space basic transmission loss,pérdida básica por transmisión en el espacio libre,affaiblissement d'espace libre (d'une liaison radioélectrique) m,"attenuazione nello spazio libero (simboli: A0, Lbf)",自由空間基本伝播損,자유 공간 기본 전송 손실,straty transmisyjne podstawowe w wolnej przestrzeni,atenuação básica de transmissão de espaço livre (de uma ligação radioeléctrica),,frirumsförlust,自由空间基本传输损耗
705-08-06,ray path transmission loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-06,فقد الإرسال لمسار شعاع (للاسلكي),"Übertragungsdämpfungsmaß des Strahlenwegs, n",ray path transmission loss,pérdidas de transmissión por trayectoria,"affaiblissement de transmission pour un trajet (radioélectrique), m","attenuazione del tragitto (simboli: At, Lt)",電波経路伝播損,광 경로 전송 손실,straty transmisyjne wzdłuż promienia propagacji,atenuação de transmissão para um trajecto (radioeléctrico),,,射线路径传输损耗
705-08-07,loss relative to free space,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-07,فقد منسوب للحيز المطلق,"Ausbreitungsdämpfungsmaß, n",loss relative to free space,pérdidas relativas al espacio libre,affaiblissement par rapport à l'espace libre (d'une liaison radioélectrique) m,"perdita relativa allo spazio libero (simboli: Am, Lm)",対自由空間相対損,자유 공간 상대 손실,straty odniesione do wolnej przestrzeni,atenuação em relação ao espaço livre (de uma ligação radioeléctrica),,,相对于自由空间的损耗
705-08-08,polarization coupling loss,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-08,فقد تقارن الإستقطاب,"Dämpfungsmaß infolge unvollkommener Polarisationskopplung, n",polarization coupling loss,pérdidas de polarización (debidas a la propagación),affaiblissement (de couplage) de polarisation (dû à la propagation) m,attenuazione di accoppiamento di polarizzazione (dovuta alla propagazione),伝播効果による偏波結合損偏波結合損,편파 결합 손실,straty sprzężenia polaryzacyjnego (w wyniku propagacji),atenuação de acoplamento de polarização (devido à propagação),,depolarisationsförlust,极化耦合损耗
705-08-09,field strength diminution factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-09,عامل نقصان شدة المجال,"Feldstärkedämpfungsmaß, n",field strength diminution factor,coeficiente de atenuación del campo,"facteur de réduction du champ, m",fattore di riduzione dell'intensità di campo,電界強度減少係数,전계 강도 감소 계수,współczynnik zmniejszenia natężenia pola,factor de redução do campo,,fältrninskningsfaktor,场强衰减因子
705-08-11,"fading, <of electromagnetic waves>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-11,"اضمحلال, <للموجات الكهرومغناطيسية>","Schwund, <von elektromagnetischen Wellen> m","fading, <of electromagnetic waves>",caída,"évanouissement, mDÉCONSEILLÉ: fading, m",affievolimento ad onde corte,"フェーディング, <電磁波の>",페이딩,"zanikanie, <fali elektromagnetycznej> n","desvanecimento, <de ondas eletromagnéticas>",,fädningfading,"衰落, <电磁波的>"
705-08-12,fading depth,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=705-08-12,عمق الإضمحلال,"Schwundtiefe, f",fading depth,profundidad de la caída,"profondeur d'évanouissement, f",profondità dell'affievolimento,フェージング深さ,페이딩 깊이,głębokość zaniku,profundidade de desvanecimento,,fädningsdjup,衰落深度
