term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
821-02-03,indication of a signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-03,مؤشر للإشارة,"Signalbedeutung, f",indication of a signal,indicación de una señal,"indication d'un signal, f",indicazione di un segnale,信号機の現示内容,신호 표시,"znaczenie obrazu sygnałowego, n",indicação de um sinal,信号指示
821-02-04,classification of signal aspects,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-04,تصنيف مظاهر الإشارة,"Klassifizierung der Signalbilder, f",classification of signal aspects,clasificación de aspectos de una señal,"hiérarchisation des aspects d'un signal, f",classificazione degli aspetti dei segnali,信号現示の種別,신호 양상 분류,"klasyfikacja obrazów sygnałowych, f",hierarquização das indicações dos sinais,信号显示的分类
821-02-05,signal on,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-05,أشارة تعمل,"abgefallenes Signal, n",signal on,"posición cerrada, <de una señal>","position fermée, <d'un signal> f","posizione di chiusura, <di un segnale>",最下位現示の信号機,신호 켬,"sygnał niezezwalający na jazdę, m","posição fechada, <de um sinal>",信号开放
821-02-06,"open position, <of a signal>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-06,"وضع الفتح, <لإشارة>","Fahrtstellung, <eines Signals> f","open position, <of a signal>","posición abierta, <de una señal>","position ouverte, <d'un signal>f","posizione di apertura, <di un segnale>","最下位現示以外の現示, <信号機の>","개방 위치, <신호>","sygnał zezwalający na jazdę, m","posição aberta, <de um sinal>","通行位置, <信号>"
821-02-07,signal at danger,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-07,إشارة فى حالة الخطر,"Signal in Stellung ""Halt"", nSignal in Haltstellung, n",signal at danger,señal de parada,"signal à l'arrêt, m",segnale a via impedita,停止現示の信号機,위험 신호,"sygnał ""Stój"", m",sinal de paragem,危险信号
821-02-08,clear signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-08,إشارة واضحة,"Signal ""uneingeschränkt auf Fahrt"", n",clear signalsignal off,señal de vía libre,"signal à voie libre, m",segnale a via libera incondizionata,進行現示の信号機,신호 끔,"sygnał ""Jazda z największą dozwoloną prędkością"", m",sinal de via livre,出清信号信号出清
821-02-09,out-of-commission signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-09,إشارة خارج العمل,"Signal außer Betrieb, nungültiges Signal, n",out-of-commission signal,señal fuera de servicio,"signal hors service, m",segnale fuori servizio,使用停止の信号機,미사용 신호,"wskaźnik kasowania, m",sinal fora de serviço,停用信号
821-02-10,masked signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-10,إشارة مقنعة,"dunkel geschaltetes Signal, n",masked signal,señal oculta,"signal masqué, m",segnale oscurato,覆いをつけた信号機,가려진 신호,"sygnał zasłonięty, m",sinal oculto,屏蔽信号
821-02-11,signal out,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-11,إشارة لا تعمل,"dunkles Signal, n",signal out,señal apagada,"signal éteint, m",segnale spento,滅灯信号機,신호 끔,"sygnalizator świetlny nieczynny, m",sinal apagado,无输出信号
821-02-12,caution aspect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-12,معنى تحذيري,"Signalbild ""Halt erwarten"", n",caution aspect,anuncio de parada,"avertissement, m",avviso di via impedita,注意現示,주의 양상,"wskaźnik ""uwaga"", m",sinal de fim de percurso “baixar pantógrafo”,警告显示
821-02-13,manual signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-13,إشارات يدوية,"handbedientes Signalsystem, n",manual signalling,señalización manual,"signalisation manuelle, f",segnalamento manuale,手動信号方式,수동 신호하기,"sygnalizacja manualna, f",sinalização manual,人工信号系统
821-02-14,manually-operated signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-14,أشارة تشغل يدويا,"handbedientes Signal, n",manually-operated signal,señal con mando manual,"signal à commande manuelle, m",segnale con comando manuale,手動操作の信号機,수동 조작 신호수동 작동 신호,"sygnalizacja obsługiwana manualnie, f",sinal de comando manual,人工操作信号
821-02-15,mechanical signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-15,إشارات ميكانيكية,"mechanische Signalisierung, f",mechanical signalling,señalización mecánica,"signalisation mécanique, f",segnalamento meccanico,機械信号方式,기계 신호하기,"sygnalizacja mechaniczna, f",sinalização mecânica,机械信号系统
821-02-16,mechanical signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-16,إشارة ميكانيكة,"mechanisches Signal, nFormsignal, n",mechanical signal,señal mecánica,"signal mécanique, m",segnale meccanico,機械信号機,기계 신호,"sygnalizator kształtowy, m",sinal mecânico,机械信号
821-02-17,semaphore signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-17,اشارة جهاز دلالهإشارة السيمافور,"Flügelsignal, n",semaphore signal,señal de semáforo,"signal de sémaphore, m",segnale semaforico,腕木信号機,완목 신호,"semafor, m",sinal semáforo,臂板信号
821-02-18,semaphore arm,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-18,ذراع جهاز دلالة الاشارات الميكانيكيذراع السيمافور,"Signalflügel, m",semaphore arm,brazo de semáforo,"aile de sémaphore, faile sémaphorique, f",ala semaforica,腕木,완목 가로대,"ramię semafora, m",palheta de semáforo,臂板信号臂
821-02-19,violet square signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-19,الأشارة البنفسجية المربعة,"violettes Quadrat, n",violet square signal,cartelón de parada,"carré violet, m",segnale quadro viola,紫色四角形信号機,보라색 사각형 신호,"tarcza manewrowa, f",sinal quadrado violeta,紫色方形信号
821-02-20,disc signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-20,أشارة القرص,"Scheibensignal, n",disc signal,señal de disco,"disque, <en signalisation ferroviaire> m",segnale a disco,円板信号機,원형판 신호,"tarcza rozrządowa, f","disco, <em sinalização ferroviária>",圆盘信号
821-02-21,signal circuit controller,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-21,متحكم في دارة الأشارة,"Flügelstromschließer, mFlügelkontakt, m",signal circuit controller,controlador de circuito de señal,"commutateur de signal, m",commutatore di segnale,信号回路制御器,신호 회로 제어기,"wskaźnik odcinka izolowanego, m",comutador de sinal,信号电路控制器
821-02-22,"coupled signals, pl",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-22,إشارات متقارنة,"gekoppelte Signale, n pl","coupled signals, plslotted signals, pl",señales conjugadas,"signaux conjugués, m pl",segnali collegati,連動信号機,짝 신호,"sygnały sprzężone, m pl",sinais conjugados,耦合信号复示信号
821-02-23,signal bracket,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-23,اطار الإشارة,"Signalausleger, m",signal bracket,soporte de señal,"support de signal, m",supporto di segnale,信号ブラケット,신호기 취부 금구,"rama wskaźnika, f",consola de sinais,信号支架
821-02-24,bracketed signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-24,أشارة مسندة,"Auslegersignal, n",bracketed signal,señal soportada,"signal en drapeau, m",segnale a sbalzo,ブラケット式信号機,취부 금구 신호,"wskaźnik zamontowany w ramie, m",sinal em consola,支架信号
821-02-25,signal gantry,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-25,أشارة على منشأ جسريأشارة على منشأ قنطري,"Signalbrücke, f",signal gantrysignal bridge,pórtico de señales,"portique à signaux, mpotence à signaux, f",portale per segnali,信号橋,신호교,"mostek sygnałowy, m",pórtico de sinais,信号架信号桥
821-02-26,bell-code signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-26,جرس إشارات مشفر,"Läutwerkssignalisierung, f",bell-code signalling,señalización por código de campanas,"signalisation par cloche, f",segnalamento a codice acustico,ベルコード式信号方式,벨 코드 신호,"sygnalizowanie kodowane dzwonikem, verb","sinalização por, <codificação do som de> campânula",贝尔编码信号系统
821-02-27,detonator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-27,مفجر,"Knallkapsel, f",detonatortorpedo,detonador,"pétard, m",petardo,発雷信号,신호 뇌관,"detonator, m",petardo,雷管爆破筒
821-02-28,detonator placer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-28,واضع المفجر,"Knallkapselsetzer, m",detonator placer,colocador de detonadores,"lance-pétards, m",posa petardi,発雷信号敷設装置,신호 뇌관 배치기,"miejsce detonatora, <montażu> n",lança-petardos,爆破装置
821-02-29,electric signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-29,تأشير كهربائي,"elektrische Signalisierung, f",electric signalling,señalización eléctrica,"signalisation électrique, f",segnalamento elettrico,電気信号方式,전기 신호하기,"sygnalizacja elektryczna, f",sinalização elétrica,电气信号系统
821-02-30,automatic signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-30,اشارة آلية,"automatisches Signal, nselbsttätiges Signal, n",automatic signal,señal automática,"signal automatique, m",segnale automatico,自動信号機,자동 신호,"sygnalizacja samoczynna, m",sinal automático,"自动信号, <相关条目：IEV 821-01-05>"
821-02-31,semi-automatic signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-31,إشارة نصف آلية,"halbautomatisches Signal, n",semi-automatic signal,señal semi automática,"signal semi-automatique, m",segnale semiautomatico,半自動信号機,반 자동 신호,"sygnalizacja pół-samoczynna, m",sinal semi-automático,半自动信号
821-02-32,automatic signal replacement,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-32,تبديل الأشارة تلقائيا (آليا),"automatisches Haltstellen, n",automatic signal replacement,cambio de señal automático,"fermeture automatique, faubinage, m",occupazione automatica,信号機の自動復位,자동 신호 대체,"samoczynna zmiana sygnałów, <dla osłaniania odstępów> f",fecho automático,自动信号更新
821-02-33,light signalling,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-33,إرسال إشارة ضوئية,"Lichtsignalisierung, f",light signalling,señalización luminosa,"signalisation lumineuse, f",segnalamento luminoso,灯形信号方式,광 신호하기발광 신호하기,"sygnalizacja świetlna, f",sinalização luminosa,灯信号系统
821-02-34,"light signal, <for signalling>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-34,"أشارة ضوئية, <فى إرسال الإشارات>","Lichtsignal, <im Signalwesen> n","light signal, <for signalling>","señal luminosa, <para señalización>","signal lumineux, <pour la signalisation> mpanneau lumineux, m",segnale luminoso,灯形信号機,"광 신호, <신호>등 광 신호, <신호>","sygnalizator świetlny, m",sinal luminosopainel luminoso,"灯信号, <信号>"
821-02-35,multiple-aspect light signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-35,أشارة ضوئية متعددة الأشكال,"mehrbegriffiges Lichtsignal, n",multiple-aspect light signal,señal luminosa de múltiples indicaciones,"signal lumineux à plusieurs indications, m",segnale luminoso a più aspetti,灯形多現示信号機,다면 광 신호다등 광 신호,"sygnalizator świetlny wielo-obrazowy, <kolorowy> m",sinal luminoso com várias indicações,多显示灯信号
821-02-36,position light signal,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=821-02-36,أشارة ضوئية موضعية,"Lichtpunktsignal, nLichtbalkensignal, n",position light signal,señal luminosa de posición de focos,"signal lumineux à position de feux, m",segnale a fuochi di posizione,灯列式信号機,등열식 신호기,"sygnalizator świetlny wielo-położeniowy, <monohromatyczny> m",sinal de posição de lanternas,位置灯信号
