term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
811-04-02,light running,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-02,سير بحمل خفيف,"Leerfahrt einer Lokomotive, f",light runninglocomotive running light,marcha de máquina aislada,"marche haut-le-pied, f",marcia di una locomotiva isolata,"単機運転, <単行の>",단기 운전,"przebieg luzem, < lokomotywy> m",marcha de máquina isolada,单机运行
811-04-03,coasting,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-03,سير حر بعد توقف الدفع,"Auslauf, m",coasting,marcha por inercia,"marche sur l'erre, f",marcia per inerzia,惰行,"타행, 타력운전","jazda z wybiegu, fjazda z rozpędu, f",marcha à derivamarcha por inércia,惰行
811-04-04,assisted operation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-04,تشغيل مساعد,"unterstützte Traktion, f",assisted operation,conducción múltiple,"conduite multiple, f",marcia in trazione multipla,協調運転,협조 운전,"trakcja ukrotniona, f",condução múltipla,补机运行
811-04-05,double heading,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-05,سير بجر ثنائى,"Doppeltraktion, f",double heading,marcha con doble tracción,"marche en double traction, f",(marcia in) doppia trazione,重連,중련 운전,"trakcja ukrotniona czołowa 2 pojazdów, f",marcha em tracção dupla,双机牵引
811-04-06,banking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-06,سير بدفع مساعد,"Nachschiebebetrieb, m",bankingassisting in rearpusher operation,marcha en múltiple tracción por cola,"marche en pousse, frenfort en queue, m",(spinta di) rinforzo in coda,後部補機運転,후부 보기 운전,"jazda pomocnicza popychowa pociągu, f",marcha em tracção múltipla pela caudamarcha com reforço na cauda,补机推送
811-04-07,multiple unit operation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-07,تشغيل بوحدات متعددة,"Mehrfachtraktion, f",multiple unit operation,marcha con unidades múltiples,"marche en unités multiples, f",comando in multiplo,総括制御,총괄 운전,"trakcja ukrotniona ze sterowaniem centralnym, ftrakcja ukrotniona ze sterowaniem z jednej kabiny, f",marcha em unidades múltiplas,多机重联
811-04-08,propelling movement,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-08,سير بحركة دافعة,"Schiebebetrieb, m",propelling movement,marcha por cola del tren,"marche en refoulement, f",treno spinto,推進運転,추진 운전,"jazda popychowa, f",marcha com tracção pela cauda,推送运行
811-04-09,"push-pull operation, <in railways>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-09,"تشغيل دفعى - سحبى, <فى السكة الحديد>","Wendezugbetrieb, <Bahnverkehr> m","push-pull operation, <in railways>",marcha reversible,"marche en réversibilité, <en ferroviaire> f","marcia con treni navetta, <ferroviaria>marcia con treni reversibili",プッシュ・プル運転,"푸시 풀 운전, <철도>","jazda dwukierunkowa, fjazda push-pull, f",marcha com tracção reversível,"推挽运行, <铁路>"
811-04-10,radio control,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-10,تحكم بموجات الراديو,"Funkfernsteuerung, f",radio control,control por radio,"télécommande par radio, f",telecomando radio,無線操縦,무선 조종,"sterowanie radiowe, n",telecomando por rádio,无线电控制
811-04-11,driving,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-11,قيادة,"Fahren, n",driving,conducción,"conduite, <d'un train> f","comando, <di un treno>condotta, <di un treno>","操縦, <運転の>",구동,"sterowanie prędkością jazdy pociągu, n","condução, <de um comboio>",驾驶
811-04-12,"manual operation, <in railways>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-12,"تشغيل يدوى, <فى السكة الحديد>","manuelles Fahren, <Bahnverkehr> n","manual operation, <in railways>",conducción manual,"conduite manuelle, <en ferroviaire> f","condotta presenziata, <ferroviaria>",手動運転,"수동 운전, <철도>","sterowanie ręczne, n",condução manual,"人工驾驶, <铁路>"
811-04-14,single-manning,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-14,قيادة بشخص واحد,"Ein-Mann-Besetzung, f",single-manning,conducción por un solo agente,"conduite à un agent seul, <avec agent commercial à bord du train> f",manovra da un solo agente,1人乗務,단독 승무운전,"sterowanie jednoosobowe, n",condução por agente único,单人驾驶
811-04-15,one man operation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-04-15,تشغيل بشخص واحد,"Ein-Mann-Betrieb, m",one man operationone person operation,manejo por una sola persona,"conduite à un agent seul, <sans agent commercial à bord du train> f","condotta con un solo agente, <senza agente a bordo del treno>",ワンマン運転,1인 운전,"sterowanie i obsluga jednoosobowa, n",operação por agente único,单人操纵
811-05-01,total train resistance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-05-01,مقاومة كلية لقطار,"Gesamtfahrwiderstand, m",total train resistance,esfuerzo resistente total del tren,"effort résistant total, meffort antagoniste total, m",forza resistente totale,列車抵抗,총 열차 저항,"opory pociągu łączne, m pl",esforço resistente total,列车总阻力
811-05-02,specific resistance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-05-02,مقاومة محددة,"spezifischer Fahrwiderstand, <eines Zugs> m",specific resistancespecific train resistance,resistencia específica,"résistance spécifique, <d'un train> f",resistenza specifica (di un treno),単位質量当りの列車抵抗,고유 저항,"opory ruchu jednostkowe, m pl","resistência específica, <de um comboio>",列车单位阻力
811-05-03,specific rolling resistance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-05-03,مقاومة التدحرج المحددة,"spezifischer Rollwiderstand, m",specific rolling resistance,resistencia específica a la rodadura,"résistance spécifique au roulement, f",resistenza specifica al rotolamento,単位質量当りの転がり抵抗,특정 구름 저항,"opory jednostkowe toczenia, m pl",resistência específica ao rolamento,滚动单位阻力
811-05-04,specific resistance due to curves,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-05-04,مقاومة محددة للمنحنيات,"spezifischer Bogenwiderstand, m",specific resistance due to curves,resistencia específica a las curvas,"résistance spécifique due aux courbes, f",resistenza specifica in curva,単位質量当りの曲線抵抗,특정 곡선 저항,"opór jednostkowy jazdy na łukach, m",resistência específica devida às curvas,曲线附加阻力
811-05-05,specific air resistance,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-05-05,مقاومة الهواء المحددة,"spezifischer Luftwiderstand, m",specific air resistance,resistencia específica del aire,"résistance spécifique de l'air, f",resistenza specifica dell’aria,単位質量当りの空気抵抗,특정 공기 저항,"opór jednostkowy aerodynamiczny, m",resistência específica do ar,空气附加阻力
811-05-06,specific resistance on inclined track gradient,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-05-06,المقاومة المحددة لتدرج مسار منحدر,"spezifischer Steigungswiderstand, m",specific resistance on inclined track gradient,resistencia específica de la pendiente,"résistance spécifique due à la rampe ou à la pente, f",resistenza specifica dovuta alla livelletta o alla pendenza,単位質量当りのこう配抵抗,특정 선로 구배 저항특정 경사 선로 저항,"opór jednostkowy na wzniesieniu, mopór jednostkowy od profilu pionowego, m",resistência específica devido a rampa ou declive,坡道附加阻力
811-05-07,allowance for rotating parts,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-05-07,سماحية للأجزاء الدوارة,"Zuschlag für rotierende Massen, m",allowance for rotating parts,factor de inercia por las masas rotativascoeficiente de masas en giro,"facteur d'inertie des masses tournantes, m",fattore (inerziale) delle masse rotanti,回転体質量の慣性係数,회전 부품 질량 허용율,"współczynnik mas wirujących, m",fator de inércia das massas rotativas,旋转部件修正系数
811-05-08,breakaway force,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-05-08,قوة إقلاع,"Losbrechkraft, f",breakaway force,esfuerzo de arranque,"effort de décollage, m",resistenza allo spunto,出発抵抗,출발 저항,"opór statyczny, m",esforço de arranque,起步阻力
811-05-09,accelerating force,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-05-09,قوة تسارع,"Beschleunigungskraft, f",accelerating force,esfuerzo acelerador,"effort accélérateur, m",forza accelerante,加速力,가속력,"siła przyspieszająca, f",esforço acelerador,加速力
811-05-10,decelerating force,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-05-10,قوة تبا طؤ,"Verzögerungskraft, f",decelerating forceretarding force,esfuerzo decelerador,"effort décélérateur, meffort retardateur, m",forza decelerante,減速力,감속력,"siła spowalniająca ruch pociągu, fsiła opóźniająca, f",esforço desacelerador,减速力
811-05-11,residual acceleration,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-05-11,تسارع متبقي,"Restbeschleunigung, f",residual acceleration,aceleración residual,"accélération résiduelle, f",accelerazione residua,加速余力,여유 가속력,"nadwyżka przyspieszenia, fprzyspieszenie wynikające z nadwyżki siły trakcyjnej pojazdu nad oporami ruchu przy danej prędkości, n",aceleração residual,剩余加速度
811-05-12,"starting, <of a vehicle>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-05-12,"بدء التشغيل, <لمركبة>","Anfahrt, <eines Fahrzeugs> f","starting, <of a vehicle>","arranque, <de un vehículo>","démarrage, <d’un véhicule> m","avviamento, <di un veicolo >",起動,"기동, <자동차>시동, <자동차>","rozruch, m",arranque,"起动, <车辆的>"
811-06-01,braking system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-06-01,نظام الكبح,"Bremssystem, n",braking system,sistema de frenado,"système de freinage, m",sistema di frenatura,ブレ－キシステム,제동 시스템,"system hamulcowy, mukład hamowania, m",sistema de travagemsistema de frenagem,制动系统
811-06-02,brake type,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-06-02,نوع الكابح,"Bremsungsart, f",brake type,tipos de frenado,"mode de freinage, m",modo di frenatura,ブレーキ種別,제동 형식,"typ hamulca, <elektrodynamiczny, mechaniczny, szynowy itp.> m",modo de travagemmodo de frenagem,制动方式
811-06-03,combined braking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-06-03,نظام كبح متحد,"kombinierte Bremsung, f",combined braking,frenado mixto,"freinage mixte, m",frenatura mista,"併用ブレーキ方式, <異なるブレ－キ種別の>",조합 제동,"hamowanie mieszane, nstosowanie różnych typów hamulców, n",travagem mistafrenagem mista,组合制动
811-06-04,composite braking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-06-04,نظام كبح مركب,"gemischte Bremsung, f",composite braking,sistema de frenado compuesto,"juxtaposition de modes de freinage, f",frenatura mista,"複数ブレーキ方式, <複数のブレ－キ種別からなる>",복수 제동,"system hamowania złożony, m","justaposição, <de modos de travagem>",复合制动
811-06-05,blended braking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-06-05,كبح مختلط,"überlagerte Bremsung, f",blended braking,conjugación de sistemas de frenado,"conjugaison de modes de freinage, f",frenatura a ripartizione controllata (elettrica e meccanica),協調ブレーキ方式,혼합 제동,"hamowanie zespołem hamulców automatyczne, nhamowanie różnymi typami hamulców w celu uzyskania zadanej siły opóźnienia hamowania, n","conjunção, <de modos de travagem>",联合制动
811-06-06,substitutional braking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-06-06,كبح بديل,"Ersatzbremsung, f",substitutional braking,sustitución de sistema de frenado,"substitution de modes de freinage, f",frenatura di sostituzione,切換ブレーキ方式,치환 제동교체 제동,"hamowanie wymienne, nhamowanie zamienne, nzastępowanie jednego typu hamowania innym, n","substituição, <de modos de travagem>",替换制动
811-06-07,holding brake,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-06-07,كابح تثبيت,"Beharrungsbremsung, f",holding brake,freno de contención,"freinage de maintien, m",frenatura di mantenimentofrenatura di trattenuta,抑速ブレーキ,유지 제동속도 유지 제동억속 제동,"hamowanie stabilizujące prędkość na długim zjeździe ze wzniesienia, n",travagem de contenção,恒速制动
811-06-08,retarding brake,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-06-08,كابح معوّق,"Verzögerungsbremsung, f",retarding brake,freno de retardo,"freinage de ralentissement, m",frenatura di rallentamento,減速ブレーキ,감속 제동,"podhamowanie, n",travagem de abrandamentotravagem de afrouxamento,减速制动
811-06-09,stopping brake,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-06-09,كابح توقف,"Stoppbremsung, f",stopping brake,freno de detención,"freinage d'arrêt, m",frenatura di arresto,停止ブレーキ,정지 제동,"zahamowanie, nhamowanie do zatrzymania, n",travagem de paragem,制停制动
811-06-10,automatic spot brake,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-06-10,كبح توقف أتوماتيكى موضعى,"automatische Zielbremsung, f",automatic spot brake,freno automático de parada,"freinage automatique d'arrêt au but, m",frenatura antomatica di arresto a bersaglio,自動定点停止ブレーキ,자동 위치 제동,"hamowanie docelowe automatyczne, n",travagem automática de paragem no alvo,自动定位制动
