term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
561-05-14,piezoelectric effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-14,تأثير كهروإجهادي,"piezoelektrischer Effekt, m",piezoelectric effect,efecto piezoeléctrico,"effet piézoélectrique, m",effetto piezoelettrico,圧電効果,압전 효과,"zjawisko piezoelektryczne, nefekt piezoelektryczny, n",efeito piezoelétrico,压电效应
561-05-15,"polarization, <in piezoelectric ceramics>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-15,"استقطاب, <فى المواد السيراميكية الكهرضغطية>","Polarisation, <in piezoelektrischer Keramik> f","polarization, <in piezoelectric ceramics>",polarización,"polarisation, <céramiques piézoélectriques> f",polarizzazione,"分極, <圧電セラミックスにおける>",분극 작용,"polaryzacja, f","polarização, <em cerâmicas piezoelétricas>","极化, <压电陶瓷>"
561-05-16,remanent polarization,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-16,إستقطاب متبقي,"remanente Polarisation, f",remanent polarization,polarización remanente,"polarisation rémanente, f",polarizzazione residua,残留分極,잔여 분극잔류 분극,"polaryzacja trwała, fpolaryzacja resztkowa, f",polarização remanescente,剩余极化
561-05-17,spontaneous polarization,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-17,إستقطاب تلقائي,"spontane Polarisation, f",spontaneous polarization,polarización espontánea,"polarisation spontanée, f",polarizzazione spontanea,自発分極,자발적 분극,"polaryzacja spontaniczna, f",polarização espontânea,自发极化
561-05-18,trapped vibration mode,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-05-18,حالة الإهتزاز المحتجز حالة الإهتزاز المحصور,"gebündelte Schwingungsform, f",trapped vibration mode,modo de vibración retenida,"mode de vibration piégée , m",modo di vibrazione confinato,閉じ込め振動モード,갇힌 진동 모드트랩드 진동 모드,"mod drgania pułapkowego, mdrganie o pułapkowanej energii, n",modo de vibração confinada,陷波振动模式
561-06-01,dielectric resonator material,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-06-01,مادة رنانة غير موصلة,"dielektrisches Resonatormaterial, n",dielectric resonator material,material resonador dieléctrico,"matériau de résonateur diélectrique, m",materiale risonatore dielettrico,誘電体共振器材料,유전 공진기 물질,"materiał dielektryczny rezonatora, mdielektryk rezonatora, m",material de ressoador dielétrico,介电谐振器材料
561-06-02,electric constant of vacuum,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-06-02,الثابت الكهربائي للفراغ,"elektrische Feldkonstante, fPermittivität des Vakuums, f",electric constant of vacuum,constante eléctrica de vacío,"constante électrique du vide, f",costante elettrica nel vuoto,真空の誘電率,진공 전기 상수,"stała elektryczna , fprzenikalność elektryczna próżni, f",constante elétrica do vaziopermitividade do vazio,电常数
561-06-03,relative permittivity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-06-03,سماحية نسبية,"Permittivitätszahl, frelative Permittivität, fABGELEHNT: Dielektrizitätskonstante, fABGELEHNT: Permittivität, f",relative permittivity DEPRECATED: relative dielectric constantDEPRECATED: dielectric constantDEPRECATED: permittivity,permitividad relativa,"permittivité relative, ffacteur de permittivité, mDÉCONSEILLÉ: constante diélectrique relative, fDÉCONSEILLÉ: constante diélectrique, fDÉCONSEILLÉ: permittivité, f",permettività relativa,比誘電率,비유전율,"przenikalność elektryczna względna, f",permitividade relativa,相对电容率相对介电常数
561-06-04,loss angle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-06-04,زاوية الفقد,"Verlustwinkel, m",loss angle,ángulo de pérdidas,"angle de pertes , m",angolo di perdita,損失角,손실각,"kąt strat, m",ângulo de perdas,损耗角
561-06-05,electric loss factor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-06-05,معامل الفقد الكهربائى,"elektrischer Verlustfaktor, m",electric loss factor,factor de pérdidas eléctricas,"facteur de pertes électriques, m",fattore di perdita elettrica,誘電正接,전기 손실율,"współczynnik strat dielektrycznych, m",fator de perdas elétrico,电损耗因数
561-06-06,quality factor of a material,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-06-06,معامل الجودة لمادة,"Gütefaktor eines Materials, m",quality factor of a material,factor de calidad de un material,"facteur de qualité d’un matériau, m",fattore di qualità di un materiale,材料Ｑ,물질 선택도,"współczynnik dobroci materiału, m",fator de qualidade de um material,材料的品质因数
561-06-07,temperature coefficient of permittivity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-06-07,معدل تغير السماحية بالحرارة,"Temperaturkoeffizient der Permittivität, m",temperature coefficient of permittivity,coeficiente de temperatura de permitividad,"coefficient de température de la permittivité, m",coefficiente di temperatura della permettività,誘電率の温度係数,유전율 온도 계수,"współczynnik temperaturowy przenikalności elektrycznej, m",coeficiente da temperatura da permitividade,介电常数的温度系数
561-06-08,coefficient of linear thermal expansion,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-06-08,معدل التمدد الحراري الخطي,"Koeffizient der linearen thermischen Ausdehnung, m",coefficient of linear thermal expansion,coeficiente de expanxión térmica lineal,"coefficient de dilatation thermique linéaire, m",coefficiente di dilatazione termica lineare,線熱膨張係数,선형 열팽창 계수,"współczynnik liniowej rozszerzalności cieplnej, m",coeficiente de dilatação térmica linear,线性热膨胀系数
561-06-09,complex relative permittivity,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-06-09,,,complex relative permittivity,,"permittivité relative complexe, f",,,복소 비유전율,,,
561-07-02,back surface roughness,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-02,خشونة السطح الخلفي,"Rückflächenrauigkeit, f",back surface roughness,rugosidad de la superficie trasera,"rugosité de la face arrière, f",rugosità della superficie posteriore,裏面粗さ,후면 표면 거칠기,"chropowatość powierzchni tylnej, f",rugosidade da face traseira,背面粗糙度
561-07-03,bevel,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-03,شكل شطف الحافة,"Schrägkante, f",bevel,bisel,"biseau, m",bisello,ベベル,사면,"owal, mprofil krawędzi, m",bisel,倒角
561-07-04,"chip, <material for SAW devices>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-04,شريحةرقاقة,"Splitter, <Wafer> m","chip, <material for SAW devices>",chip,"ébréchure, <matériau pour dispositifs OAS> f",chip,カケ,칩,"wyszczerbienie, n",chipe,缺口
561-07-05,congruent composition,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-05,تركيب ملائمتكوين متطابق,"kongruente Zusammensetzung, f",congruent composition,composición congruente,"composition congruente, f",composizione congruente,コングルエント組成,합동 구성,"skład zgodny, <kryształu> m",composição congruente,一致熔融组分
561-07-06,contamination,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-06,تلوث,"Verunreinigung, <eines Wafers> f",contamination,contaminación,"contamination, f",contaminazione,汚れ,오염,"zanieczyszczenie, n",contaminação,污染
561-07-07,"crack, <material for SAW devices>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-07,شرخصدع,"Riss, <Wafer> m","crack, <material for SAW devices>",fractura,"fissure, <matériau pour dispositifs OAS> f",rottura,クラック,균열,"pęknięcie, n",racha,裂纹
561-07-08,description of orientation and SAW propagation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-08,وصف توجه وانتشار الموجة الصوتية السطحية,"Beschreibung der Orientierung und OFW-Ausbreitung, f",description of orientation and SAW propagation,descripción de la orientación y la propagación de OAS,"description de l’orientation et propagation OAS, f",descrizione dell'orientamente e della propagazione SAW,面方位及びSAW伝搬方向の表記法,방향 및 표면 탄성파 전파 서술,"określenie orientacji i propagacji SAW, n",descrição da orientação e propagação OAS,晶片取向与声表面波传播方向的描述
561-07-09,diameter of wafer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-09,قطرالرقاقة,"Waferdurchmesser, m",diameter of wafer,diámetro de agua,"diamètre de la plaquette, m",diametro della fetta,ウェハの直径,웨이퍼 직경,"średnica płytki, f",diâmetro da bolacha,晶片直径
561-07-10,dimple,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-10,نقرة صغيرةحفرة صغيرة,"Grübchen, n",dimple,rizo,"fossette, f",depressione,ディンプル,오목 결함딤플,"zmarszczenie powierzchni, nwgłębienie, n",covinha,凹陷
561-07-11,fixed quality area,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-11,منطقة ذات جودة ثابتةمساحة ذات جودة ثابتة,"festgelegter Qualitätsbereich, mFQA",fixed quality areaFQA,FQA,"zone de qualité fixe, fFQA, f",FQAzona di qualità fissa,FQA,에프큐에이고정 품질 영역,"obszar o stałej jakości, mFQA",zona de qualidade fixa,稳定质量区域FQA
561-07-12,focal plane deviation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-12,إنحراف المستوى البؤرى,"Abweichung der Brennebene, f",focal plane deviationFPD,FPD,"écart par rapport au plan focal, mFPD, m",FPDscarto del piano focale,FPD,에프피디초점 면 편차,"odchylenie płaszczyzny ogniskowej, nFPD",desvio de plano focal,焦平面偏差FPD
561-07-13,lattice parameter,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-13,الثابت الشبكى,"Gitterkonstante, f",lattice parameterlattice constant,constante de rejilla,"paramètre de réseau, mconstante de réseau, f",costante di griglia,格子定数,격자 상수,"stała sieciowa, f",constante de rede,晶格常数
561-07-14,lanthanum gallium silicate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-14,سيليكات الليثيوم جاليوم,"Lanthan-Gallium-Silikat, nLGS",lanthanum gallium silicateLGS,silicato de galio de lantano,"silicate de gallium et de lanthane, mLGS, m",silicato di lantano di gallioLGS,ランガサイト,란타늄 갈륨 규산염,"krzemian lantanowo-galowy, mLGS",silicato de lantânio de gálio,硅酸镓镧LGS
561-07-15,lithium niobate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-15,نيوبات الليثيوم,"Lithiumniobat, nLN",lithium niobateLN,niobato de litio,"niobate de lithium, mLN, m",niobato di litioLN,ニオブ酸リチウム,니오브산 리튬,"niobian litu, mLN",niobate de lítio,铌酸锂LN
561-07-16,lithium tantalate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-16,تانتاليت الليثيوم,"Lithiumtantalat, nLT",lithium tantalateLT,LT,"tantalate de lithium, mLT, m",LTtantalato di litio,タンタル酸リチウム,엘티탄탈산 리튬,"tantalan litu, mLT",tantalato de lítio,钽酸锂LT
561-07-17,lithium tetraborate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-17,تترابوريت الليثيوم,"Lithiumtetraborat, nLBO",lithium tetraborateLBO,tetraborato de litio,"tetraborate de lithium, mLBO, m",tetraborato di litioLBO,四ほう酸リチウム,사붕산 리튬,"czteroboran litu, mLBO",tetraborato de lítio,四硼酸锂LBO
561-07-18,local thickness variation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-18,تباين السمك الموضعى,"lokale Dickenschwankung, fLTV",local thickness variationLTV,LTV,"variation locale de d’épaisseur, fLTV, f",LTVvariazione locale dello spessore,LTV,엘티 브이국소 두께 변화,"zmiana grubości lokalna, fLVT",variação local de espessura,局部厚度偏差LTV
561-07-19,orange peel,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-19,سطح بخشونة قشر البرتقال,"Orangenhaut, f",orange peelpear skin,piel de naranja,"peau d’orange, f",buccia di arancia,オレンジピール,오렌지 껍질,"złuszczenie, n",casca de laranja,桔皮
561-07-20,orientation flat,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-20,مسطح التوجهالمسطح الرئيسى,"Orientierungsfläche, fPrimärfläche, fOF",orientation flat OF,orientación plana,"plat d’orientation, mOF, m",piano di orientamentoOF,オリエンテーションフラット,방향 평면,"płaszczyzna orientacji , fpłaszczyzna pierwotna, f",plano de orientação,"基准面, <声表面波器件用晶体的>主基准面OF"
561-07-21,percent local thickness variation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-21,النسبة المئوية لتباين السمك الموضعى,"prozentuale lokale Dickenschwankung, fPLTV",percent local thickness variationPLTV,variación de espesor local porcentual,"pourcentage de variation locale d’épaisseur, mPLTV, m",percentuale di variazione locale dello spessorePLTV,PLTV,국소 두께 변화 백분율,"zmiana procentowa grubości miejscowej , fPLTV",percentagem de variação local de espessura,局部厚度偏差率PLTV
561-07-22,pit,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-22,حفرةتجويف,"Grube, f",pit,surco,"trou, m",buco,ピット,수조저장조,"jamka, f",buraco,麻坑
561-07-23,polarization process,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-23,عملية الاستقطابعملية التنقية,"Polarisierungsverfahren, nPolungsverfahren, n",polarization processpoling process,proceso de polarización,"procédé de polarisation, mprocédé de tirage, m",processo di polarizzazione processo di tiraggio,単分域化処理,분극 공정,"proces polaryzacji, m",processo de polarizaçãoprocesso de extração,极化处理
561-07-24,reduced lithium niobate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-24,نيوبات ليثيوم مختزل LNنيوبات ليثيوم سوداء LN,"reduziertes Lithiumniobat, nreduziertes LN, n",reduced lithium niobate,LN reducido,"niobate de lithium réduit, m",LN ridottoLN nero,還元反応処理LN,축소 니오브산 리튬,"niobian litu zredukowany, mLN zredukowany, m",NL reduzido,还原铌酸锂
561-07-25,reduced lithium tantalate,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-25,تنتاليت ليثيوم مختزل LT تنتاليت ليثيوم أسود LT,"reduziertes Lithiumtantalat, nreduziertes LT, n",reduced lithium tantalate,LT reducido,"tantalate de lithium réduit, m",LT ridotto,還元反応処理LT,축소 탄탈산 리튬,"tantalan litu zredukowany, mLT zredukowany, m",LT reduzido,还原钽酸锂
561-07-26,"reduction process, <material for SAW devices>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-26,عملية إختزال,"Reduktionsprozess, m","reduction process, <material for SAW devices>",proceso de reducción,"procédé de réduction, <matériau pour dispositifs OAS> m",processo di riduzione,還元反応処理,축소 처리,"proces redukcji, m",processo de redução,还原处理
561-07-27,"reference plane, <material for SAW devices>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-27,المستوى المرجعى,"Bezugsebene, fReferenzebene, f","reference plane, <material for SAW devices>",plano de referencia,"plan de référence, <matériau pour dispositifs OAS> m",piano di riferimento,基準面,기준면,"płaszczyzna odniesienia , f",plano de referência,参考平面
561-07-28,scratch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-28,خدش,"Kratzer, m",scratch,arañazo,"éraflure, f",graffio,キズ,긁힘,"zadrapanie, n",arranhadela,划痕
561-07-29,secondary flat,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-29,مسطح ثانوىمسطح التوجيه الثانوى,"Sekundärfläche, f",secondary flat SF,plano secundario,"plat secondaire, mSF, m",piano secondario SF,セカンダリフラット,이차 평면부 방향 평면,"płaszczyzna wtórna, fpłaszczyzna orientacyjna podrzędna, fSF",plano secundário,第二基准面副基准面SF
561-07-30,"single domain, <material for SAW devices>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-30,نطاق إحادى,"Eindomänenkristall, m","single domain, <material for SAW devices>",dominio simple,"domaine unique, <matériau pour dispositifs OAS> m",dominio singolo,単分域,단일 영역,"domena pojedyncza, f",domínio único,单畴
561-07-31,"site, <material for SAW devices>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-31,موقعموضع,"Quadrat, <Wafer> n","site, <material for SAW devices>",emplazamiento,"site, <matériau pour dispositifs OAS> m",area,サイト,사이트,"miejsce, <na powierzchni płytki> n",sítio,选定区域
561-07-32,sori,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-32,أقصى فرق,"Sori, f",sori,soros,"sori, m",sori,ソリ,소리,"wypukłość, f",sori,峰谷值
561-07-33,ST-cut,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-33,قطع ST,"ST-Schnitt, m",ST-cut,corte ST,"coupe ST, f",taglio ST,STカット,에스티 절단,"cięcie ST, n",corte ST,ST切型
561-07-34,surface orientation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-34,توجه السطح,"Oberflächenorientierung, f",surface orientation,orientación superficial,"orientation de la surface, f",orientamento della superficie,面方位,표면 방향,"orientacja powierzchni, f",orientação da superfície,晶片表面方向
561-07-35,tolerance of surface orientation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-35,السماحية لتوجه السطح,"Grenzabweichung der Oberflächenorientierung, f",tolerance of surface orientation,tolerancia de la orientación superficial,"tolérance d’orientation de la surface, f",tolleranza di orientamento della superficie,面方位の許容差,표면 방향 허용 오차,"tolerancja orientacji powierzchni, f",tolerância da orientação da superfície,晶片表面方向允差
561-07-36,thickness variation for five points,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-36,تباين السمك لخمس نقاط,"Schwankung der Dicke an fünf Punkten, fTV5",thickness variation for five pointsTV5,variación de espesor para cinco puntos,"variation d’épaisseur pour cinq points, fTV5, f",variazione dello spessore per cinque punti TV5,TV5,5점 두께 변화,"zmienność grubości dla pięciu punktów, fTV5",variação de espessura para cinco pontos,五点厚度偏差TV5
561-07-37,total thickness variation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-37,تباين السمك الكلى,"Gesamtdickenschwankung, fTTV",total thickness variationTTV,variación de espesor total,"variation totale d’épaisseur, fTTV, f",variazione totale dello spessoreTTV,TTV,총 두께 변화,"zmiana grubości całkowita, fTTV",variação total da espessura,总厚度偏差TTV
561-07-38,"warp, <material for SAW devices>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-38,تشوه,"Verwölbung, f","warp, <material for SAW devices>",alabeo,"gauchissement, <matériau pour dispositifs OAS> m",inarcamento,ワープ,틀어짐,"wichrowatość, fwykrzywienie, n",empeno,翘曲度
561-07-39,wafer thickness,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-39,سمك الرقاقة,"Waferdicke, f",wafer thickness,espesor de oblea,"épaisseur de la plaquette, f",spessore della fetta,ウェハの厚さ,웨이퍼 두께,"grubość płytki, f",espessura da bolacha,晶片厚度
561-07-40,manufacturing lot,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=561-07-40,,,manufacturing lot,,"lot de fabrication, m",,,,,,
